a,replicate_number,x,gen,d_allele_freq, exp_d_allele_freq, dd_freq, exp_dd_freq, dwt_freq, exp_dwt_freq, wtwt_freq, exp_wtwt_freq
0.0688,1,0.54,69,0.0,0.0,0.0,0.0,0.0,0.0,0.568182,1.0
0.0688,1,0.47,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,70,0.0,0.0,0.0,0.0,0.0,0.0,0.793103,1.0
0.0688,1,0.47,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,71,0.0,0.0,0.0,0.0,0.0,0.0,0.842105,1.0
0.0688,1,0.47,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,72,0.0,0.0,0.0,0.0,0.0,0.0,1.04348,1.0
0.0688,1,0.47,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,73,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.0
0.0688,1,0.47,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.47,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.47,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,76,0.0,0.0,0.0,0.0,0.0,0.0,0.766667,1.0
0.0688,1,0.47,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.47,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,78,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.0
0.0688,1,0.47,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,79,0.0,0.0,0.0,0.0,0.0,0.0,0.764706,1.0
0.0688,1,0.47,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
