gen,popsize,num_dd,num_dwt,num_wtwt,num_d_alleles,rate_d_alleles,replicate
99,27751,18939,863,7949,38741,0.698011,13
100,27782,19026,834,7922,38886,0.699842,13
-9,24186,0,0,24186,0,0,14
-8,24180,0,0,24180,0,0,14
-7,24149,0,0,24149,0,0,14
-6,24228,0,0,24228,0,0,14
-5,24056,0,0,24056,0,0,14
-4,24370,0,0,24370,0,0,14
-3,24245,0,0,24245,0,0,14
-2,24040,0,0,24040,0,0,14
-1,24333,0,0,24333,0,0,14
0,24846,800,0,24046,1600,0.0321983,14
1,24128,430,726,22972,1586,0.0328664,14
2,24114,386,845,22883,1617,0.0335282,14
3,24175,416,999,22760,1831,0.0378697,14
4,24159,371,1079,22709,1821,0.0376878,14
5,24145,365,1116,22664,1846,0.0382274,14
6,24137,353,1155,22629,1861,0.0385508,14
7,24196,374,1155,22667,1903,0.0393247,14
8,24175,378,1122,22675,1878,0.0388418,14
9,24045,384,1136,22525,1904,0.0395924,14
10,24103,348,1190,22565,1886,0.0391238,14
11,24186,318,1213,22655,1849,0.0382246,14
12,24237,359,1106,22772,1824,0.0376284,14
13,24201,326,1167,22708,1819,0.0375811,14
14,24129,327,1158,22644,1812,0.0375482,14
15,24346,356,1152,22838,1864,0.0382814,14
16,24029,355,1204,22470,1914,0.0398269,14
17,24123,388,1232,22503,2008,0.04162,14
18,24065,408,1328,22329,2144,0.044546,14
19,24228,447,1320,22461,2214,0.0456909,14
20,24157,508,1290,22359,2306,0.0477294,14
21,24097,483,1359,22255,2325,0.0482425,14
22,24151,516,1488,22147,2520,0.0521718,14
23,24158,522,1460,22176,2504,0.0518255,14
24,24148,563,1503,22082,2629,0.0544351,14
25,24348,589,1520,22239,2698,0.055405,14
26,24317,664,1507,22146,2835,0.0582926,14
27,24123,728,1416,21979,2872,0.0595283,14
28,24231,713,1553,21965,2979,0.0614708,14
29,23996,771,1640,21585,3182,0.0663027,14
30,24291,938,1682,21671,3558,0.073237,14
31,24412,945,1759,21708,3649,0.0747378,14
32,24215,1041,1696,21478,3778,0.0780095,14
33,24275,1084,1699,21492,3867,0.0796498,14
34,24395,1187,1819,21389,4193,0.0859397,14
35,24363,1340,1794,21229,4474,0.0918196,14
36,24427,1573,1867,20987,5013,0.102612,14
37,24482,1809,1906,20767,5524,0.112818,14
38,24375,2014,1947,20414,5975,0.122564,14
39,24359,2268,1937,20154,6473,0.132867,14
40,24676,2589,1957,20130,7135,0.144574,14
41,24569,2939,1934,19696,7812,0.158981,14
42,24868,3369,1991,19508,8729,0.175507,14
43,24807,3822,1959,19026,9603,0.193554,14
44,24922,4280,1935,18707,10495,0.210557,14
45,24869,4906,2021,17942,11833,0.237907,14
46,25067,5407,1906,17754,12720,0.25372,14
47,25205,6097,1825,17283,14019,0.2781,14
48,25484,6842,1804,16838,15488,0.303877,14
49,25491,7709,1679,16103,17097,0.335354,14
50,25666,8492,1551,15623,18535,0.361081,14
51,25908,9461,1414,15033,20336,0.392466,14
52,25992,9923,1373,14696,21219,0.408183,14
53,26236,10588,1387,14261,22563,0.430001,14
54,26246,11226,1264,13756,23716,0.451802,14
55,26431,12100,1227,13104,25427,0.481007,14
56,26613,12875,1148,12590,26898,0.505355,14
57,26733,13236,1086,12411,27558,0.51543,14
58,26670,13501,975,12194,27977,0.524503,14
59,26773,13845,988,11940,28678,0.535577,14
60,26834,14157,970,11707,29284,0.545651,14
61,26923,14231,883,11809,29345,0.54498,14
62,27015,14634,954,11427,30222,0.559356,14
63,26904,14571,908,11425,30050,0.558467,14
64,27115,15015,885,11215,30915,0.570072,14
65,27159,15256,863,11040,31375,0.577617,14
66,26959,15233,837,10889,31303,0.580567,14
67,27233,15518,879,10836,31915,0.585962,14
68,27097,15494,814,10789,31802,0.586818,14
69,27157,15854,831,10472,32539,0.59909,14
70,27172,16284,826,10062,33394,0.614493,14
71,27199,16415,843,9941,33673,0.619012,14
72,27297,16336,853,10108,33525,0.614078,14
73,27261,16633,816,9812,34082,0.625105,14
74,27248,16736,818,9694,34290,0.62922,14
75,27228,16412,856,9960,33680,0.618481,14
76,27114,16480,825,9809,33785,0.623018,14
77,27320,16722,774,9824,34218,0.626245,14
78,27432,17104,761,9567,34969,0.637376,14
79,27323,17038,752,9533,34828,0.637339,14
80,27554,17290,727,9537,35307,0.640687,14
81,27652,17398,788,9466,35584,0.643425,14
82,27411,17447,733,9231,35627,0.649867,14
83,27452,17420,748,9284,35588,0.648186,14
84,27512,17454,846,9212,35754,0.649789,14
85,27609,17549,871,9189,35969,0.6514,14
86,27726,17462,865,9399,35789,0.645405,14
87,27419,17258,876,9285,35392,0.645392,14
88,27486,17609,838,9039,36056,0.655898,14
89,27489,17623,921,8945,36167,0.657845,14
90,27461,17652,840,8969,36144,0.658097,14
91,27800,18013,829,8958,36855,0.66286,14
92,27707,18268,807,8632,37343,0.673891,14
93,27678,18221,791,8666,37233,0.67261,14
94,27850,18375,810,8665,37560,0.674327,14
95,27409,17982,847,8580,36811,0.671513,14
96,27649,18325,912,8412,37562,0.679265,14
97,27689,18585,838,8266,38008,0.686338,14
98,27564,18315,811,8438,37441,0.679165,14
99,27754,18659,911,8184,38229,0.688712,14
100,27820,18679,820,8321,38178,0.686161,14
-9,24077,0,0,24077,0,0,15
-8,24264,0,0,24264,0,0,15
-7,24037,0,0,24037,0,0,15
-6,24064,0,0,24064,0,0,15
-5,24061,0,0,24061,0,0,15
-4,24232,0,0,24232,0,0,15
-3,24178,0,0,24178,0,0,15
-2,24151,0,0,24151,0,0,15
-1,24087,0,0,24087,0,0,15
0,25217,800,0,24417,1600,0.0317246,15
1,24252,441,721,23090,1603,0.0330488,15
2,24165,422,848,22895,1692,0.0350093,15
3,24110,379,966,22765,1724,0.0357528,15
4,24111,376,975,22760,1727,0.0358135,15
5,24176,372,1059,22745,1803,0.037289,15
6,24184,399,1019,22766,1817,0.0375662,15
7,24177,376,1067,22734,1819,0.0376184,15
8,24089,329,1118,22642,1776,0.0368633,15
9,24030,379,1117,22534,1875,0.0390137,15
10,24257,392,1182,22683,1966,0.0405244,15
11,24151,407,1266,22478,2080,0.0430624,15
12,24134,462,1233,22439,2157,0.044688,15
13,24340,413,1262,22665,2088,0.0428924,15
14,24133,472,1325,22336,2269,0.0470103,15
15,24368,520,1253,22595,2293,0.0470494,15
16,24180,563,1273,22344,2399,0.0496071,15
17,24133,625,1361,22147,2611,0.0540961,15
18,24318,659,1391,22268,2709,0.0556995,15
19,24188,636,1392,22160,2664,0.0550686,15
20,24125,692,1445,21988,2829,0.0586321,15
21,24178,826,1366,21986,3018,0.0624121,15
22,24338,845,1422,22071,3112,0.0639329,15
23,24275,938,1424,21913,3300,0.0679712,15
24,24188,1025,1524,21639,3574,0.0738796,15
25,24450,1157,1463,21830,3777,0.0772393,15
26,24316,1258,1563,21495,4079,0.0838748,15
27,24263,1453,1622,21188,4528,0.0933108,15
28,24436,1710,1593,21133,5013,0.102574,15
29,24357,1901,1691,20765,5493,0.11276,15
30,24706,2278,1654,20774,6210,0.125678,15
31,24446,2495,1685,20266,6675,0.136525,15
32,24705,2756,1824,20125,7336,0.148472,15
33,24632,3094,1821,19717,8009,0.162573,15
34,24763,3533,1753,19477,8819,0.178068,15
35,24958,4145,1882,18931,10172,0.203782,15
36,25100,4811,1782,18507,11404,0.227171,15
37,24854,5519,1761,17574,12799,0.257484,15
38,25290,6231,1799,17260,14261,0.281949,15
39,25425,6959,1682,16784,15600,0.306785,15
40,25478,7673,1712,16093,17058,0.334759,15
41,25599,8307,1604,15688,18218,0.355834,15
42,25874,9406,1564,14904,20376,0.393754,15
43,25992,10052,1453,14487,21557,0.414685,15
44,26386,11190,1331,13865,23711,0.44931,15
45,26517,11916,1227,13374,25059,0.472508,15
46,26555,12447,1186,12922,26080,0.491056,15
47,26416,12642,1151,12623,26435,0.50036,15
48,26773,13335,1078,12360,27748,0.518209,15
49,26673,13689,1014,11970,28392,0.532224,15
50,27049,14343,940,11766,29626,0.547636,15
51,26879,14389,1026,11464,29804,0.554411,15
52,27027,14751,922,11354,30424,0.562845,15
53,27033,14798,918,11317,30514,0.564384,15
54,26946,14802,878,11266,30482,0.565613,15
55,27032,15006,887,11139,30899,0.571526,15
56,26837,15149,909,10779,31207,0.581417,15
57,27077,15151,892,11034,31194,0.576024,15
58,26955,15245,939,10771,31429,0.58299,15
59,27042,15800,878,10364,32478,0.60051,15
60,27087,15949,916,10222,32814,0.605715,15
61,27086,16100,875,10111,33075,0.610555,15
62,27287,16277,837,10173,33391,0.611848,15
63,27256,16284,838,10134,33406,0.612819,15
64,27265,16386,802,10077,33574,0.615698,15
65,27222,16485,786,9951,33756,0.620013,15
66,27361,16762,788,9811,34312,0.627024,15
67,27224,16582,760,9882,33924,0.623053,15
68,27297,16611,809,9877,34031,0.623347,15
69,27299,16842,784,9673,34468,0.631305,15
70,27467,16941,851,9675,34733,0.632268,15
71,27314,16778,870,9666,34426,0.63019,15
72,27341,16967,829,9545,34763,0.63573,15
73,27406,17011,803,9592,34825,0.635354,15
74,27465,17163,776,9526,35102,0.639031,15
75,27666,17314,793,9559,35421,0.640154,15
76,27401,17297,746,9358,35340,0.644867,15
77,27548,17278,726,9544,35282,0.640373,15
78,27565,17389,807,9369,35585,0.645474,15
79,27499,17384,777,9338,35545,0.646296,15
80,27434,17446,717,9271,35609,0.648994,15
81,27443,17343,814,9286,35500,0.646795,15
82,27429,17399,803,9227,35601,0.648966,15
83,27320,17372,834,9114,35578,0.651135,15
84,27470,17802,837,8831,36441,0.663287,15
85,27605,18008,815,8782,36831,0.667107,15
86,27578,18042,831,8705,36915,0.669283,15
87,27662,18184,805,8673,37173,0.671915,15
88,27534,18015,833,8686,36863,0.669409,15
89,27797,18343,831,8623,37517,0.674839,15
90,27739,18274,824,8641,37372,0.673636,15
91,27620,18165,887,8568,37217,0.673733,15
92,27932,18445,890,8597,37780,0.676285,15
93,27660,18448,861,8351,37757,0.68252,15
94,27653,18581,873,8199,38035,0.687719,15
95,27735,18665,854,8216,38184,0.688372,15
96,27733,18865,844,8024,38574,0.695453,15
97,27881,18830,799,8252,38459,0.689699,15
98,27566,18848,782,7936,38478,0.697925,15
99,27910,19096,887,7927,39079,0.70009,15
100,27676,18894,823,7959,38611,0.697554,15
-9,24267,0,0,24267,0,0,16
-8,24118,0,0,24118,0,0,16
-7,24158,0,0,24158,0,0,16
-6,24110,0,0,24110,0,0,16
-5,24243,0,0,24243,0,0,16
-4,24265,0,0,24265,0,0,16
-3,24285,0,0,24285,0,0,16
-2,24364,0,0,24364,0,0,16
-1,24310,0,0,24310,0,0,16
0,25086,800,0,24286,1600,0.0318903,16
1,24167,426,738,23003,1590,0.0328961,16
2,24191,384,837,22970,1605,0.0331735,16
3,24140,367,959,22814,1693,0.0350663,16
4,24238,386,1034,22818,1806,0.0372555,16
5,24061,356,1062,22643,1774,0.0368646,16
6,24250,342,1125,22783,1809,0.037299,16
7,24311,358,1108,22845,1824,0.0375139,16
8,24266,362,1231,22673,1955,0.0402827,16
9,24366,401,1203,22762,2005,0.0411434,16
10,23953,358,1258,22337,1974,0.0412057,16
11,24276,408,1255,22613,2071,0.0426553,16
12,24232,449,1245,22538,2143,0.0442184,16
13,24143,430,1313,22400,2173,0.0450027,16
14,24100,400,1318,22382,2118,0.0439419,16
15,24234,413,1279,22542,2105,0.0434307,16
16,24171,433,1338,22400,2204,0.0455918,16
17,24191,411,1386,22394,2208,0.0456368,16
18,24044,459,1419,22166,2337,0.0485984,16
19,24215,494,1461,22260,2449,0.0505678,16
20,24207,574,1551,22082,2699,0.0557483,16
21,24121,558,1485,22078,2601,0.0539157,16
22,24330,603,1382,22345,2588,0.0531854,16
23,24319,606,1489,22224,2701,0.0555327,16
24,24097,661,1516,21920,2838,0.058887,16
25,24174,688,1597,21889,2973,0.0614917,16
26,24134,716,1587,21831,3019,0.0625466,16
27,24280,805,1582,21893,3192,0.0657331,16
28,24227,899,1586,21742,3384,0.0698394,16
29,24171,934,1648,21589,3516,0.0727318,16
30,24183,1100,1709,21374,3909,0.0808212,16
31,24302,1268,1808,21226,4344,0.0893754,16
32,24401,1448,1804,21149,4700,0.0963075,16
33,24330,1728,1889,20713,5345,0.109844,16
34,24400,1857,2030,20513,5744,0.117705,16
35,24482,2131,1917,20434,6179,0.126195,16
36,24433,2423,1919,20091,6765,0.13844,16
37,24502,2800,1960,19742,7560,0.154273,16
38,24685,3058,1983,19644,8099,0.164047,16
39,24811,3614,1973,19224,9201,0.185422,16
40,24907,4171,2003,18733,10345,0.207673,16
41,24872,4696,2060,18116,11452,0.230219,16
42,24874,5233,2049,17592,12515,0.251568,16
43,25229,6074,1974,17181,14122,0.279876,16
44,25443,6871,1873,16699,15615,0.306862,16
45,25563,7787,1790,15986,17364,0.339631,16
46,25863,8613,1788,15462,19014,0.367591,16
47,25789,9348,1719,14722,20415,0.395808,16
48,26107,10165,1623,14319,21953,0.420443,16
49,25984,10857,1496,13631,23210,0.446621,16
50,26292,11643,1414,13235,24700,0.469725,16
51,26441,12243,1236,12962,25722,0.486404,16
52,26580,12748,1139,12693,26635,0.501035,16
53,26707,13032,1035,12640,27099,0.507339,16
54,26857,13731,1006,12120,28468,0.529992,16
55,27016,14258,927,11831,29443,0.544918,16
56,27121,14385,943,11793,29713,0.547786,16
57,26824,14626,872,11326,30124,0.561512,16
58,26747,14725,873,11149,30323,0.566849,16
59,27080,15170,847,11063,31187,0.575831,16
60,27146,15511,820,10815,31842,0.586495,16
61,27039,15409,803,10827,31621,0.584729,16
62,27061,15438,888,10735,31764,0.586896,16
63,27247,15761,820,10666,32342,0.593497,16
64,27074,15481,812,10781,31774,0.586799,16
65,27205,15692,827,10686,32211,0.592005,16
66,27325,15876,846,10603,32598,0.596487,16
67,27278,16212,824,10242,33248,0.609429,16
68,27041,15983,801,10257,32767,0.605876,16
69,27224,16220,788,10216,33228,0.61027,16
70,27459,16461,731,10267,33653,0.612786,16
71,27305,16470,790,10045,33730,0.617652,16
72,27295,16628,835,9832,34091,0.624492,16
73,27359,16610,818,9931,34038,0.622062,16
74,27276,16617,813,9846,34047,0.62412,16
75,27375,16906,821,9648,34633,0.632566,16
76,27414,17104,766,9544,34974,0.637886,16
77,27452,17131,774,9547,35036,0.638132,16
78,27577,17161,803,9613,35125,0.636853,16
79,27636,17435,836,9365,35706,0.646005,16
80,27478,17323,872,9283,35518,0.646299,16
81,27619,17442,843,9334,35727,0.646783,16
82,27521,17611,869,9041,36091,0.655699,16
83,27680,17781,920,8979,36482,0.658996,16
84,27448,17672,883,8893,36227,0.659921,16
85,27623,17590,880,9153,36060,0.652717,16
86,27724,17926,792,9006,36644,0.660871,16
87,27624,17782,812,9030,36376,0.658413,16
88,27588,18132,819,8637,37083,0.672086,16
89,27523,18319,855,8349,37493,0.681121,16
90,27782,18541,874,8367,37956,0.683104,16
91,27629,18334,883,8412,37551,0.679558,16
92,27791,18408,940,8443,37756,0.679285,16
93,27565,18402,901,8262,37705,0.683929,16
94,27887,18610,942,8335,38162,0.684226,16
95,27591,18345,933,8313,37623,0.681798,16
96,27774,18777,949,8048,38503,0.693148,16
97,27688,18752,944,7992,38448,0.694308,16
98,27754,18763,897,8094,38423,0.692207,16
99,27858,18839,834,8185,38512,0.69122,16
100,27752,19076,879,7797,39031,0.703211,16
-9,24194,0,0,24194,0,0,17
-8,24300,0,0,24300,0,0,17
-7,24059,0,0,24059,0,0,17
-6,24139,0,0,24139,0,0,17
-5,24247,0,0,24247,0,0,17
-4,24163,0,0,24163,0,0,17
-3,24125,0,0,24125,0,0,17
-2,24144,0,0,24144,0,0,17
-1,24269,0,0,24269,0,0,17
0,24948,800,0,24148,1600,0.0320667,17
1,24276,418,760,23098,1596,0.032872,17
2,24181,371,879,22931,1621,0.0335181,17
3,24263,376,899,22988,1651,0.034023,17
4,24149,337,955,22857,1629,0.0337281,17
5,24341,358,953,23030,1669,0.0342837,17
6,24179,344,1009,22826,1697,0.0350924,17
7,24230,328,1084,22818,1740,0.0359059,17
8,23971,338,1098,22535,1774,0.037003,17
9,24048,332,1186,22530,1850,0.0384647,17
10,24189,360,1123,22706,1843,0.0380958,17
11,24176,361,1136,22679,1858,0.0384265,17
12,24065,401,1133,22531,1935,0.0402036,17
13,24243,384,1166,22693,1934,0.0398878,17
14,24233,370,1172,22691,1912,0.0394503,17
15,24173,406,1163,22604,1975,0.0408514,17
16,24288,405,1153,22730,1963,0.0404109,17
17,24239,437,1176,22626,2050,0.0422872,17
18,24145,444,1192,22509,2080,0.0430731,17
19,24206,507,1197,22502,2211,0.0456705,17
20,24140,482,1222,22436,2186,0.0452775,17
21,24170,550,1308,22312,2408,0.0498138,17
22,24140,600,1295,22245,2495,0.0516777,17
23,24243,728,1250,22265,2706,0.0558099,17
24,24317,754,1332,22231,2840,0.0583954,17
25,24255,861,1420,21974,3142,0.0647702,17
26,24185,877,1359,21949,3113,0.0643581,17
27,24070,915,1407,21748,3237,0.0672414,17
28,24334,1021,1571,21742,3613,0.0742377,17
29,24202,1160,1481,21561,3801,0.0785266,17
30,24344,1222,1581,21541,4025,0.0826692,17
31,24406,1423,1565,21418,4411,0.0903671,17
32,24309,1630,1573,21106,4833,0.0994076,17
33,24408,1864,1674,20870,5402,0.11066,17
34,24441,2078,1696,20667,5852,0.119717,17
35,24568,2518,1713,20337,6749,0.137353,17
36,24515,2740,1756,20019,7236,0.147583,17
37,24729,3144,1771,19814,8059,0.162946,17
38,24804,3590,1797,19417,8977,0.180959,17
39,24823,4045,1742,19036,9832,0.198042,17
40,24899,4744,1705,18450,11193,0.224768,17
41,25103,5368,1731,18004,12467,0.248317,17
42,25258,6051,1725,17482,13827,0.273715,17
43,25461,6722,1670,17069,15114,0.296807,17
44,25485,7586,1610,16289,16782,0.329253,17
45,25642,8308,1539,15795,18155,0.354009,17
46,25797,8976,1433,15388,19385,0.375722,17
47,25790,9886,1438,14466,21210,0.411206,17
48,26209,10754,1425,14030,22933,0.437502,17
49,26340,11393,1299,13648,24085,0.457194,17
50,26291,12035,1173,13083,25243,0.480069,17
51,26403,12425,1118,12860,25968,0.491762,17
52,26701,12877,1035,12789,26789,0.501648,17
53,26674,13356,1013,12305,27725,0.519701,17
54,26863,13792,971,12100,28555,0.531493,17
55,26849,14141,1024,11684,29306,0.545756,17
56,27068,14514,899,11655,29927,0.552811,17
57,27073,14776,898,11399,30450,0.562368,17
58,27054,14975,899,11180,30849,0.570138,17
59,27110,15140,844,11126,31124,0.574032,17
60,27189,15397,840,10952,31634,0.581743,17
61,27113,15540,809,10764,31889,0.588076,17
62,27174,15749,745,10680,32243,0.593269,17
63,27141,15686,801,10654,32173,0.592701,17
64,27059,15639,764,10656,32042,0.592077,17
65,27295,15925,725,10645,32575,0.596721,17
66,27357,16083,711,10563,32877,0.600888,17
67,27260,16088,723,10449,32899,0.60343,17
68,27128,16088,770,10270,32946,0.607232,17
69,27388,16455,687,10246,33597,0.613353,17
70,27399,16586,771,10042,33943,0.61942,17
71,27461,16524,873,10064,33921,0.617621,17
72,27273,16508,779,9986,33795,0.619569,17
73,27277,16665,730,9882,34060,0.624336,17
74,27458,16797,814,9847,34408,0.626557,17
75,27408,16996,846,9566,34838,0.635544,17
76,27380,16999,774,9607,34772,0.634989,17
77,27514,16987,813,9714,34787,0.632169,17
78,27407,17139,765,9503,35043,0.639307,17
79,27618,17319,829,9470,35467,0.642099,17
80,27386,17211,876,9299,35298,0.644453,17
81,27355,17218,906,9231,35342,0.645988,17
82,27679,17643,903,9133,36189,0.653727,17
83,27533,17506,857,9170,35869,0.651382,17
84,27418,17444,840,9134,35728,0.651543,17
85,27598,17651,816,9131,36118,0.654359,17
86,27763,17592,839,9332,36023,0.648759,17
87,27536,17658,786,9092,36102,0.655542,17
88,27628,17715,804,9109,36234,0.655748,17
89,27464,17600,762,9102,35962,0.654712,17
90,27644,17883,785,8976,36551,0.661102,17
91,27732,18146,768,8818,37060,0.668181,17
92,27732,18245,824,8663,37314,0.672761,17
93,27664,18358,834,8472,37550,0.67868,17
94,27570,18375,822,8373,37572,0.681393,17
95,27791,18611,775,8405,37997,0.683621,17
96,27857,18697,818,8342,38212,0.68586,17
97,27892,18680,797,8415,38157,0.684013,17
98,27575,18422,869,8284,37713,0.683826,17
99,27757,18724,824,8209,38272,0.689412,17
100,27684,18837,857,7990,38531,0.695907,17
-9,24151,0,0,24151,0,0,18
-8,24069,0,0,24069,0,0,18
-7,24115,0,0,24115,0,0,18
-6,24173,0,0,24173,0,0,18
-5,24163,0,0,24163,0,0,18
-4,24199,0,0,24199,0,0,18
-3,24220,0,0,24220,0,0,18
-2,24358,0,0,24358,0,0,18
-1,24149,0,0,24149,0,0,18
0,25199,800,0,24399,1600,0.0317473,18
1,24155,370,770,23015,1510,0.0312565,18
2,24404,322,798,23284,1442,0.0295443,18
3,24112,321,847,22944,1489,0.0308767,18
4,24205,258,876,23071,1392,0.0287544,18
5,24012,293,824,22895,1410,0.0293603,18
6,24289,248,920,23121,1416,0.029149,18
7,24139,258,892,22989,1408,0.0291644,18
8,24122,284,857,22981,1425,0.0295374,18
9,24160,294,974,22892,1562,0.0323262,18
10,24068,277,966,22825,1520,0.0315772,18
11,24178,265,923,22990,1453,0.030048,18
12,24122,226,968,22928,1420,0.0294337,18
13,24123,232,880,23011,1344,0.0278572,18
14,24132,245,925,22962,1415,0.0293179,18
15,24210,235,939,23036,1409,0.0290995,18
16,24175,232,912,23031,1376,0.0284592,18
17,24135,185,911,23039,1281,0.0265382,18
18,24122,176,915,23031,1267,0.0262623,18
19,24290,167,877,23246,1211,0.024928,18
20,24024,147,872,23005,1166,0.0242674,18
21,24205,153,827,23225,1133,0.0234043,18
22,24148,143,865,23140,1151,0.0238322,18
23,24240,163,905,23172,1231,0.0253919,18
24,24061,165,886,23010,1216,0.0252691,18
25,24235,156,917,23162,1229,0.0253559,18
26,24136,127,907,23102,1161,0.0240512,18
27,24085,129,875,23081,1133,0.0235209,18
28,24204,143,801,23260,1087,0.022455,18
29,24153,114,834,23205,1062,0.0219848,18
30,24085,117,856,23112,1090,0.0226282,18
31,24143,103,853,23187,1059,0.0219318,18
32,24104,127,795,23182,1049,0.0217599,18
33,24064,116,801,23147,1033,0.0214636,18
34,24024,92,793,23139,977,0.0203338,18
35,24101,91,768,23242,950,0.0197087,18
36,24106,113,657,23336,883,0.0183149,18
37,24350,95,671,23584,861,0.0176797,18
38,24033,83,666,23284,832,0.0173095,18
39,24177,90,639,23448,819,0.0169376,18
40,23899,66,648,23185,780,0.0163187,18
41,24014,69,650,23295,788,0.0164071,18
42,24138,80,660,23398,820,0.0169857,18
43,24211,68,686,23457,822,0.0169758,18
44,24085,65,683,23337,813,0.0168777,18
45,24042,48,610,23384,706,0.0146826,18
46,24152,54,570,23528,678,0.0140361,18
47,24168,45,572,23551,662,0.0136958,18
48,24162,48,549,23565,645,0.0133474,18
49,24262,51,526,23685,628,0.012942,18
50,24114,39,571,23504,649,0.0134569,18
51,24109,33,521,23555,587,0.0121739,18
52,24198,34,515,23649,583,0.0120465,18
53,24198,30,499,23669,559,0.0115505,18
54,24336,28,529,23779,585,0.0120192,18
55,24199,33,534,23632,600,0.0123972,18
56,24189,33,499,23657,565,0.0116789,18
57,23996,30,497,23469,557,0.0116061,18
58,24334,31,468,23835,530,0.0108901,18
59,24094,27,483,23584,537,0.0111439,18
60,24218,21,483,23714,525,0.010839,18
61,24244,24,435,23785,483,0.00996123,18
62,24265,18,445,23802,481,0.0099114,18
63,24039,15,395,23629,425,0.0088398,18
64,24225,13,388,23824,414,0.00854489,18
65,24267,12,382,23873,406,0.00836527,18
66,24104,8,339,23757,355,0.00736392,18
67,24224,11,289,23924,311,0.00641925,18
68,24222,13,303,23906,329,0.00679135,18
69,23961,12,301,23648,325,0.00678185,18
70,24085,9,331,23745,349,0.00724517,18
71,24011,11,297,23703,319,0.00664279,18
72,24061,8,288,23765,304,0.00631728,18
73,24304,17,267,24020,301,0.0061924,18
74,24075,11,264,23800,286,0.00593977,18
75,24150,6,279,23865,291,0.00602484,18
76,24201,13,264,23924,290,0.00599149,18
77,24282,7,238,24037,252,0.00518903,18
78,24219,10,244,23965,264,0.00545027,18
79,24233,6,261,23966,273,0.00563281,18
80,24139,8,246,23885,262,0.0054269,18
81,24286,9,232,24045,250,0.005147,18
82,24103,5,199,23899,209,0.00433556,18
83,24028,2,210,23816,214,0.00445314,18
84,24187,6,176,24005,188,0.00388639,18
85,24031,0,180,23851,180,0.00374516,18
86,24056,0,192,23864,192,0.00399069,18
87,24028,1,192,23835,194,0.00403696,18
88,24355,0,165,24190,165,0.00338739,18
89,24156,0,147,24009,147,0.00304272,18
90,24177,4,132,24041,140,0.00289531,18
91,24246,1,142,24103,144,0.00296956,18
92,24241,5,135,24101,145,0.0029908,18
93,24164,4,129,24031,137,0.0028348,18
94,24232,0,153,24079,153,0.00315698,18
95,24042,0,132,23910,132,0.0027452,18
96,24059,0,116,23943,116,0.00241074,18
97,24094,0,98,23996,98,0.0020337,18
98,24231,0,117,24114,117,0.00241426,18
99,24084,0,91,23993,91,0.00188922,18
100,24390,0,90,24300,90,0.00184502,18
-9,24088,0,0,24088,0,0,19
-8,24162,0,0,24162,0,0,19
-7,24172,0,0,24172,0,0,19
-6,24086,0,0,24086,0,0,19
-5,24211,0,0,24211,0,0,19
-4,24220,0,0,24220,0,0,19
-3,24278,0,0,24278,0,0,19
-2,24275,0,0,24275,0,0,19
-1,24277,0,0,24277,0,0,19
0,24916,800,0,24116,1600,0.0321079,19
1,23999,455,679,22865,1589,0.0331055,19
2,24175,371,907,22897,1649,0.0341055,19
3,24150,349,910,22891,1608,0.0332919,19
4,24136,313,987,22836,1613,0.0334148,19
5,24096,304,963,22829,1571,0.0325988,19
6,24211,287,1055,22869,1629,0.0336417,19
7,24309,244,1136,22929,1624,0.0334033,19
8,24125,285,1083,22757,1653,0.0342591,19
9,24328,284,1038,23006,1606,0.0330072,19
10,24256,353,1046,22857,1752,0.0361148,19
11,24128,345,1106,22677,1796,0.0372182,19
12,24220,334,1103,22783,1771,0.0365607,19
13,24363,380,1265,22718,2025,0.0415589,19
14,24015,315,1169,22531,1799,0.0374558,19
15,24171,407,1163,22601,1977,0.0408961,19
16,24210,400,1279,22531,2079,0.0429368,19
17,24271,390,1266,22615,2046,0.0421491,19
18,24121,414,1314,22393,2142,0.0444011,19
19,24106,458,1294,22354,2210,0.0458392,19
20,24032,499,1303,22230,2301,0.0478737,19
21,24231,526,1297,22408,2349,0.048471,19
22,24164,531,1292,22341,2354,0.0487088,19
23,24218,532,1266,22420,2330,0.0481047,19
24,24464,568,1373,22523,2509,0.0512794,19
25,24329,597,1385,22347,2579,0.0530026,19
26,24298,678,1415,22205,2771,0.0570212,19
27,24245,703,1449,22093,2855,0.0588781,19
28,24213,802,1557,21854,3161,0.0652749,19
29,24470,880,1640,21950,3400,0.0694728,19
30,24228,918,1661,21649,3497,0.0721686,19
31,24068,1142,1716,21210,4000,0.0830979,19
32,24246,1264,1792,21190,4320,0.0890869,19
33,24299,1472,1788,21039,4732,0.0973703,19
34,24383,1621,1803,20959,5045,0.103453,19
35,24419,1870,1774,20775,5514,0.112904,19
36,24283,2076,1816,20391,5968,0.122884,19
37,24595,2449,1950,20196,6848,0.139215,19
38,24682,2824,1933,19925,7581,0.153573,19
39,24620,3218,1906,19496,8342,0.169415,19
40,24608,3671,1891,19046,9233,0.187602,19
41,24891,4189,1856,18846,10234,0.205576,19
42,25077,4829,1901,18347,11559,0.23047,19
43,25119,5322,1825,17972,12469,0.248199,19
44,25234,6100,1782,17352,13982,0.277047,19
45,25387,7010,1731,16646,15751,0.310218,19
46,25543,7848,1687,16008,17383,0.340269,19
