m, replicate_number, generation, num_drive_alleles
1600,13,77,37774
1600,13,78,37173
1600,13,79,37190
1600,13,80,37288
1600,13,81,37654
1600,13,82,37981
1600,13,83,38107
1600,13,84,38663
1600,13,85,38281
1600,13,86,38318
1600,13,87,38803
1600,13,88,39219
1600,13,89,39340
1600,13,90,39325
1600,13,91,39768
1600,13,92,39255
1600,13,93,39451
1600,13,94,40017
1600,13,95,39781
1600,13,96,40209
1600,13,97,40835
1600,13,98,40474
1600,13,99,40300
1600,13,100,40206
,,,
1600,14,0,3200
1600,14,1,3222
1600,14,2,3452
1600,14,3,3880
1600,14,4,4179
1600,14,5,4469
1600,14,6,4845
1600,14,7,5030
1600,14,8,5160
1600,14,9,5405
1600,14,10,5832
1600,14,11,6498
1600,14,12,7004
1600,14,13,7428
1600,14,14,8029
1600,14,15,9173
1600,14,16,10168
1600,14,17,11162
1600,14,18,12060
1600,14,19,13244
1600,14,20,14676
1600,14,21,15841
1600,14,22,16742
1600,14,23,18090
1600,14,24,19352
1600,14,25,20965
1600,14,26,22678
1600,14,27,24044
1600,14,28,24509
1600,14,29,25573
1600,14,30,26563
1600,14,31,27426
1600,14,32,28450
1600,14,33,29105
1600,14,34,28868
1600,14,35,29490
1600,14,36,29637
1600,14,37,29907
1600,14,38,30322
1600,14,39,30444
1600,14,40,31062
1600,14,41,31760
1600,14,42,31758
1600,14,43,31622
1600,14,44,31949
1600,14,45,31802
1600,14,46,31932
1600,14,47,32262
1600,14,48,32618
1600,14,49,33066
1600,14,50,33089
1600,14,51,32923
1600,14,52,33148
1600,14,53,33502
1600,14,54,33604
1600,14,55,33732
1600,14,56,34448
1600,14,57,34721
1600,14,58,34941
1600,14,59,34844
1600,14,60,35894
1600,14,61,35998
1600,14,62,35759
1600,14,63,35734
1600,14,64,35891
1600,14,65,35350
1600,14,66,35371
1600,14,67,35804
1600,14,68,36143
1600,14,69,36340
1600,14,70,36641
1600,14,71,36783
1600,14,72,36972
1600,14,73,37411
1600,14,74,37006
1600,14,75,37439
1600,14,76,37424
1600,14,77,37929
1600,14,78,37897
1600,14,79,37729
1600,14,80,38158
1600,14,81,38480
1600,14,82,38590
1600,14,83,38597
1600,14,84,39010
1600,14,85,38640
1600,14,86,38986
1600,14,87,39069
1600,14,88,39142
1600,14,89,39454
1600,14,90,39793
1600,14,91,39692
1600,14,92,40188
1600,14,93,40615
1600,14,94,40708
1600,14,95,40783
1600,14,96,40787
1600,14,97,40801
1600,14,98,41007
1600,14,99,41435
1600,14,100,41950
,,,
1600,15,0,3200
1600,15,1,3163
1600,15,2,3368
1600,15,3,3507
1600,15,4,3769
1600,15,5,3745
1600,15,6,3971
1600,15,7,4269
1600,15,8,4496
1600,15,9,4820
1600,15,10,5213
1600,15,11,5569
1600,15,12,6059
1600,15,13,6472
1600,15,14,6965
1600,15,15,7732
1600,15,16,8741
1600,15,17,9488
1600,15,18,10050
1600,15,19,10993
1600,15,20,12130
1600,15,21,13674
1600,15,22,14790
1600,15,23,16442
1600,15,24,18088
1600,15,25,19323
1600,15,26,20999
1600,15,27,22174
1600,15,28,23431
1600,15,29,24459
1600,15,30,25662
1600,15,31,26521
1600,15,32,26959
1600,15,33,27795
1600,15,34,28506
1600,15,35,29411
1600,15,36,29361
1600,15,37,29905
1600,15,38,30686
1600,15,39,30549
1600,15,40,30906
1600,15,41,31127
1600,15,42,31825
1600,15,43,32090
1600,15,44,32190
1600,15,45,32035
1600,15,46,32173
1600,15,47,32703
1600,15,48,32484
1600,15,49,33026
1600,15,50,32655
1600,15,51,33180
1600,15,52,33469
1600,15,53,34175
1600,15,54,34360
1600,15,55,34253
1600,15,56,34346
1600,15,57,34208
1600,15,58,34910
1600,15,59,35084
1600,15,60,34876
1600,15,61,35034
1600,15,62,34980
1600,15,63,35590
1600,15,64,35858
1600,15,65,35178
1600,15,66,35546
1600,15,67,36332
1600,15,68,37035
1600,15,69,36581
1600,15,70,36855
1600,15,71,37308
1600,15,72,37408
1600,15,73,37232
1600,15,74,37019
1600,15,75,37730
1600,15,76,37710
1600,15,77,38156
1600,15,78,38122
1600,15,79,38214
1600,15,80,38191
1600,15,81,38355
1600,15,82,38171
1600,15,83,38045
1600,15,84,38070
1600,15,85,38495
1600,15,86,38704
1600,15,87,38446
1600,15,88,38918
1600,15,89,39056
1600,15,90,39290
1600,15,91,38995
1600,15,92,39402
1600,15,93,40014
1600,15,94,40413
1600,15,95,40578
1600,15,96,41175
1600,15,97,41128
1600,15,98,41041
1600,15,99,41008
1600,15,100,41042
,,,
1600,16,0,3200
1600,16,1,3337
1600,16,2,3568
1600,16,3,3775
1600,16,4,3975
1600,16,5,4267
1600,16,6,4677
1600,16,7,5118
1600,16,8,5414
1600,16,9,6082
1600,16,10,6472
1600,16,11,6953
1600,16,12,7427
1600,16,13,8082
1600,16,14,8870
1600,16,15,9765
1600,16,16,10685
1600,16,17,12054
1600,16,18,13448
1600,16,19,14390
1600,16,20,15659
1600,16,21,17343
1600,16,22,18843
1600,16,23,20618
1600,16,24,21955
1600,16,25,22838
1600,16,26,24287
1600,16,27,24881
1600,16,28,25644
1600,16,29,26257
1600,16,30,27277
1600,16,31,28162
1600,16,32,28646
1600,16,33,28916
1600,16,34,29424
1600,16,35,30026
1600,16,36,30716
1600,16,37,31320
1600,16,38,31506
1600,16,39,31451
1600,16,40,32090
1600,16,41,32133
1600,16,42,32143
1600,16,43,32146
1600,16,44,31906
1600,16,45,32170
1600,16,46,32544
1600,16,47,32070
1600,16,48,32235
1600,16,49,32511
1600,16,50,32778
1600,16,51,32566
1600,16,52,33551
1600,16,53,33350
1600,16,54,33717
1600,16,55,33943
1600,16,56,34361
1600,16,57,34327
1600,16,58,34232
1600,16,59,34066
1600,16,60,34325
1600,16,61,34976
1600,16,62,34731
1600,16,63,35273
1600,16,64,35597
1600,16,65,36215
1600,16,66,36116
1600,16,67,36267
1600,16,68,36296
1600,16,69,36170
1600,16,70,36467
1600,16,71,36390
1600,16,72,36937
1600,16,73,37043
1600,16,74,37427
1600,16,75,37370
1600,16,76,37673
1600,16,77,38199
1600,16,78,37818
1600,16,79,38002
1600,16,80,37750
1600,16,81,38429
1600,16,82,38636
1600,16,83,38205
1600,16,84,38335
1600,16,85,38694
1600,16,86,39021
1600,16,87,39595
1600,16,88,39454
1600,16,89,39061
1600,16,90,39126
1600,16,91,39565
1600,16,92,40089
1600,16,93,40542
1600,16,94,40119
1600,16,95,40772
1600,16,96,40591
1600,16,97,40561
1600,16,98,41058
1600,16,99,41398
1600,16,100,40712
,,,
1600,17,0,3200
1600,17,1,3276
1600,17,2,3471
1600,17,3,3772
1600,17,4,4083
1600,17,5,4328
1600,17,6,4595
1600,17,7,5096
1600,17,8,5639
1600,17,9,6040
1600,17,10,6621
1600,17,11,7562
1600,17,12,8357
1600,17,13,9242
1600,17,14,10283
1600,17,15,11434
1600,17,16,12566
1600,17,17,13538
1600,17,18,14725
1600,17,19,15885
1600,17,20,17494
1600,17,21,18630
1600,17,22,20415
1600,17,23,21667
1600,17,24,22900
1600,17,25,24025
1600,17,26,25080
1600,17,27,26417
1600,17,28,26825
1600,17,29,27451
1600,17,30,27924
1600,17,31,28283
1600,17,32,28960
1600,17,33,29043
1600,17,34,29783
1600,17,35,30291
1600,17,36,30732
1600,17,37,31174
1600,17,38,31336
1600,17,39,31612
1600,17,40,31636
1600,17,41,32080
1600,17,42,32158
1600,17,43,32122
1600,17,44,32266
1600,17,45,32625
1600,17,46,32785
1600,17,47,33143
1600,17,48,33196
1600,17,49,33497
1600,17,50,33496
1600,17,51,33782
1600,17,52,33464
1600,17,53,33420
1600,17,54,33894
1600,17,55,34230
1600,17,56,34279
1600,17,57,34155
1600,17,58,34752
1600,17,59,35216
1600,17,60,35294
1600,17,61,35620
1600,17,62,35771
1600,17,63,36130
1600,17,64,36566
1600,17,65,36324
1600,17,66,36760
1600,17,67,37021
1600,17,68,36936
1600,17,69,37326
1600,17,70,36955
1600,17,71,36955
1600,17,72,37467
1600,17,73,37268
1600,17,74,37795
1600,17,75,37612
1600,17,76,37329
1600,17,77,37461
1600,17,78,37864
1600,17,79,38164
1600,17,80,38388
1600,17,81,37958
1600,17,82,38734
1600,17,83,38306
1600,17,84,39041
1600,17,85,38891
1600,17,86,39280
1600,17,87,38818
1600,17,88,39341
1600,17,89,39676
1600,17,90,39981
1600,17,91,39573
1600,17,92,39426
1600,17,93,40015
1600,17,94,40413
1600,17,95,40584
1600,17,96,40248
1600,17,97,41142
1600,17,98,41046
1600,17,99,41050
1600,17,100,41443
,,,
1600,18,0,3200
1600,18,1,3132
1600,18,2,3540
1600,18,3,3857
1600,18,4,4031
1600,18,5,4321
1600,18,6,4714
1600,18,7,5186
1600,18,8,5525
1600,18,9,5717
1600,18,10,6088
1600,18,11,6483
1600,18,12,6921
1600,18,13,7633
1600,18,14,8172
1600,18,15,8880
1600,18,16,9876
1600,18,17,10773
1600,18,18,12018
1600,18,19,13150
1600,18,20,14440
1600,18,21,15424
1600,18,22,16622
1600,18,23,18397
1600,18,24,19551
1600,18,25,21073
1600,18,26,22392
1600,18,27,24220
1600,18,28,24857
1600,18,29,25887
1600,18,30,26898
1600,18,31,27592
1600,18,32,28104
1600,18,33,28709
1600,18,34,29573
1600,18,35,29946
1600,18,36,30214
1600,18,37,30530
1600,18,38,30252
1600,18,39,30529
1600,18,40,30666
1600,18,41,31095
1600,18,42,31386
1600,18,43,31082
1600,18,44,31292
1600,18,45,31628
1600,18,46,32500
1600,18,47,32684
1600,18,48,32604
1600,18,49,32924
1600,18,50,33302
1600,18,51,33728
1600,18,52,34092
1600,18,53,34307
1600,18,54,33944
1600,18,55,33752
1600,18,56,33644
1600,18,57,33779
1600,18,58,33861
1600,18,59,34523
1600,18,60,34457
1600,18,61,34089
1600,18,62,34143
1600,18,63,34536
1600,18,64,35049
1600,18,65,35266
1600,18,66,34299
1600,18,67,34866
1600,18,68,35415
1600,18,69,35953
1600,18,70,35572
1600,18,71,35353
1600,18,72,36149
1600,18,73,36141
1600,18,74,36319
1600,18,75,36390
1600,18,76,36202
1600,18,77,36974
1600,18,78,36764
1600,18,79,36936
1600,18,80,37465
1600,18,81,37759
1600,18,82,37640
1600,18,83,38099
1600,18,84,38201
1600,18,85,38392
1600,18,86,38144
1600,18,87,38413
1600,18,88,38481
1600,18,89,38700
1600,18,90,38829
1600,18,91,39459
1600,18,92,39662
1600,18,93,39479
1600,18,94,39260
1600,18,95,39507
1600,18,96,39829
1600,18,97,39665
1600,18,98,40158
1600,18,99,40239
1600,18,100,40507
,,,
1600,19,0,3200
1600,19,1,3276
1600,19,2,3556
1600,19,3,3615
1600,19,4,3935
1600,19,5,3995
1600,19,6,4562
1600,19,7,4950
1600,19,8,5333
1600,19,9,5666
1600,19,10,6066
1600,19,11,6549
1600,19,12,7288
1600,19,13,8112
1600,19,14,8984
1600,19,15,9755
1600,19,16,10723
1600,19,17,11723
1600,19,18,12962
1600,19,19,13902
1600,19,20,15497
1600,19,21,16644
1600,19,22,18259
1600,19,23,19076
1600,19,24,20769
1600,19,25,22696
1600,19,26,23108
1600,19,27,24331
1600,19,28,25628
1600,19,29,26582
1600,19,30,26853
1600,19,31,27628
1600,19,32,28279
1600,19,33,28905
1600,19,34,29795
1600,19,35,30149
1600,19,36,29794
1600,19,37,30473
1600,19,38,30668
1600,19,39,30929
1600,19,40,31137
1600,19,41,31201
1600,19,42,31840
1600,19,43,31466
1600,19,44,32057
1600,19,45,31957
1600,19,46,32077
1600,19,47,32292
1600,19,48,32183
1600,19,49,32598
1600,19,50,33036
1600,19,51,33000
1600,19,52,33287
1600,19,53,33799
1600,19,54,33868
1600,19,55,34197
1600,19,56,34033
1600,19,57,34182
1600,19,58,34737
1600,19,59,35329
1600,19,60,34990
1600,19,61,34553
1600,19,62,35022
1600,19,63,34859
1600,19,64,34764
1600,19,65,35140
1600,19,66,35578
1600,19,67,35369
1600,19,68,35810
1600,19,69,35517
1600,19,70,35587
1600,19,71,35638
1600,19,72,36186
1600,19,73,36580
1600,19,74,36414
1600,19,75,36740
1600,19,76,36975
1600,19,77,37339
1600,19,78,37803
1600,19,79,37684
1600,19,80,37704
1600,19,81,37542
1600,19,82,37361
1600,19,83,37706
1600,19,84,37912
1600,19,85,38192
1600,19,86,38136
1600,19,87,38312
1600,19,88,38824
1600,19,89,39060
1600,19,90,39324
1600,19,91,39655
1600,19,92,40385
1600,19,93,40546
1600,19,94,39765
1600,19,95,40217
1600,19,96,39995
1600,19,97,40664
1600,19,98,40761
1600,19,99,40271
1600,19,100,40705
