m, replicate_number, generation, num_drive_alleles
800,15,85,32923
800,15,86,33188
800,15,87,32739
800,15,88,32777
800,15,89,33192
800,15,90,33366
800,15,91,33660
800,15,92,33755
800,15,93,34325
800,15,94,34443
800,15,95,34995
800,15,96,34584
800,15,97,35343
800,15,98,35188
800,15,99,35448
800,15,100,35455
,,,
800,16,0,1600
800,16,1,1546
800,16,2,1519
800,16,3,1621
800,16,4,1661
800,16,5,1735
800,16,6,1775
800,16,7,1872
800,16,8,1954
800,16,9,1939
800,16,10,1846
800,16,11,1896
800,16,12,1936
800,16,13,1967
800,16,14,2049
800,16,15,2112
800,16,16,2144
800,16,17,2335
800,16,18,2372
800,16,19,2535
800,16,20,2568
800,16,21,2546
800,16,22,2698
800,16,23,2904
800,16,24,3022
800,16,25,3061
800,16,26,3114
800,16,27,3229
800,16,28,3559
800,16,29,3792
800,16,30,4129
800,16,31,4386
800,16,32,4619
800,16,33,4953
800,16,34,5568
800,16,35,6207
800,16,36,6522
800,16,37,7174
800,16,38,7935
800,16,39,8623
800,16,40,9545
800,16,41,10673
800,16,42,11564
800,16,43,12610
800,16,44,13930
800,16,45,15230
800,16,46,16991
800,16,47,18472
800,16,48,19960
800,16,49,21264
800,16,50,22737
800,16,51,23822
800,16,52,24636
800,16,53,25798
800,16,54,27034
800,16,55,28102
800,16,56,28947
800,16,57,30011
800,16,58,29814
800,16,59,30163
800,16,60,30555
800,16,61,30598
800,16,62,30428
800,16,63,30946
800,16,64,31900
800,16,65,31723
800,16,66,31992
800,16,67,32191
800,16,68,32043
800,16,69,32231
800,16,70,32331
800,16,71,32274
800,16,72,32942
800,16,73,33496
800,16,74,33268
800,16,75,33472
800,16,76,33595
800,16,77,33809
800,16,78,33788
800,16,79,34188
800,16,80,34625
800,16,81,34950
800,16,82,35074
800,16,83,35583
800,16,84,36141
800,16,85,35779
800,16,86,35796
800,16,87,36229
800,16,88,35556
800,16,89,35591
800,16,90,36083
800,16,91,36372
800,16,92,36884
800,16,93,36413
800,16,94,36474
800,16,95,36375
800,16,96,36612
800,16,97,36980
800,16,98,36669
800,16,99,37455
800,16,100,37908
,,,
800,17,0,1600
800,17,1,1549
800,17,2,1552
800,17,3,1524
800,17,4,1638
800,17,5,1678
800,17,6,1867
800,17,7,1938
800,17,8,1952
800,17,9,2063
800,17,10,2168
800,17,11,2312
800,17,12,2441
800,17,13,2377
800,17,14,2461
800,17,15,2562
800,17,16,2542
800,17,17,2636
800,17,18,2880
800,17,19,2964
800,17,20,3168
800,17,21,3342
800,17,22,3542
800,17,23,3868
800,17,24,4159
800,17,25,4432
800,17,26,4830
800,17,27,5161
800,17,28,5470
800,17,29,5770
800,17,30,6316
800,17,31,6858
800,17,32,7665
800,17,33,8569
800,17,34,9465
800,17,35,10767
800,17,36,11707
800,17,37,12961
800,17,38,14217
800,17,39,15311
800,17,40,16816
800,17,41,18263
800,17,42,19523
800,17,43,21095
800,17,44,22061
800,17,45,23245
800,17,46,24666
800,17,47,25339
800,17,48,25992
800,17,49,27196
800,17,50,28107
800,17,51,28618
800,17,52,28911
800,17,53,29042
800,17,54,28970
800,17,55,29706
800,17,56,30246
800,17,57,30481
800,17,58,30966
800,17,59,31630
800,17,60,31963
800,17,61,32637
800,17,62,32061
800,17,63,32328
800,17,64,32653
800,17,65,32608
800,17,66,32613
800,17,67,32885
800,17,68,33132
800,17,69,33251
800,17,70,33585
800,17,71,34058
800,17,72,33887
800,17,73,33985
800,17,74,34562
800,17,75,34123
800,17,76,34554
800,17,77,34255
800,17,78,34933
800,17,79,35084
800,17,80,35194
800,17,81,34975
800,17,82,34848
800,17,83,35061
800,17,84,35176
800,17,85,35641
800,17,86,35711
800,17,87,36240
800,17,88,36233
800,17,89,36461
800,17,90,35945
800,17,91,35934
800,17,92,36422
800,17,93,36967
800,17,94,37338
800,17,95,37252
800,17,96,37337
800,17,97,38180
800,17,98,37992
800,17,99,38165
800,17,100,38593
,,,
800,18,0,1600
800,18,1,1202
800,18,2,1066
800,18,3,997
800,18,4,911
800,18,5,801
800,18,6,767
800,18,7,674
800,18,8,693
800,18,9,627
800,18,10,641
800,18,11,596
800,18,12,558
800,18,13,566
800,18,14,506
800,18,15,487
800,18,16,457
800,18,17,421
800,18,18,447
800,18,19,444
800,18,20,408
800,18,21,429
800,18,22,418
800,18,23,338
800,18,24,332
800,18,25,347
800,18,26,315
800,18,27,250
800,18,28,235
800,18,29,237
800,18,30,217
800,18,31,186
800,18,32,157
800,18,33,148
800,18,34,141
800,18,35,150
800,18,36,145
800,18,37,122
800,18,38,113
800,18,39,118
800,18,40,113
800,18,41,108
800,18,42,124
800,18,43,111
800,18,44,113
800,18,45,90
800,18,46,74
800,18,47,78
800,18,48,92
800,18,49,74
800,18,50,74
800,18,51,68
800,18,52,79
800,18,53,58
800,18,54,45
800,18,55,42
800,18,56,22
800,18,57,18
800,18,58,30
800,18,59,32
800,18,60,30
800,18,61,25
800,18,62,22
800,18,63,22
800,18,64,27
800,18,65,38
800,18,66,38
800,18,67,27
800,18,68,22
800,18,69,18
800,18,70,30
800,18,71,27
800,18,72,34
800,18,73,24
800,18,74,25
800,18,75,27
800,18,76,25
800,18,77,19
800,18,78,9
800,18,79,4
800,18,80,0
800,18,81,0
800,18,82,0
800,18,83,0
800,18,84,0
800,18,85,0
800,18,86,0
800,18,87,0
800,18,88,0
800,18,89,0
800,18,90,0
800,18,91,0
800,18,92,0
800,18,93,0
800,18,94,0
800,18,95,0
800,18,96,0
800,18,97,0
800,18,98,0
800,18,99,0
800,18,100,0
,,,
800,19,0,1600
800,19,1,1727
800,19,2,1698
800,19,3,1779
800,19,4,1703
800,19,5,1799
800,19,6,1875
800,19,7,1763
800,19,8,1890
800,19,9,1941
800,19,10,1995
800,19,11,2071
800,19,12,2223
800,19,13,2319
800,19,14,2350
800,19,15,2392
800,19,16,2578
800,19,17,2727
800,19,18,2750
800,19,19,2996
800,19,20,3228
800,19,21,3500
800,19,22,3859
800,19,23,4336
800,19,24,4598
800,19,25,5200
800,19,26,5762
800,19,27,6170
800,19,28,6956
800,19,29,7635
800,19,30,8428
800,19,31,9275
800,19,32,10294
800,19,33,11379
800,19,34,12607
800,19,35,13912
800,19,36,15358
800,19,37,16745
800,19,38,18410
800,19,39,19433
800,19,40,20528
800,19,41,22021
800,19,42,23452
800,19,43,24895
800,19,44,25734
800,19,45,26530
800,19,46,27266
800,19,47,28012
800,19,48,28750
800,19,49,29297
800,19,50,30063
800,19,51,29916
800,19,52,30320
800,19,53,30489
800,19,54,30529
800,19,55,30892
800,19,56,30973
800,19,57,31158
800,19,58,31299
800,19,59,31512
800,19,60,31474
800,19,61,31872
800,19,62,32160
800,19,63,32299
800,19,64,32333
800,19,65,33194
800,19,66,33143
800,19,67,33765
800,19,68,33479
800,19,69,33121
800,19,70,33251
800,19,71,33854
800,19,72,33770
800,19,73,34212
800,19,74,34562
800,19,75,34776
800,19,76,34504
800,19,77,34356
800,19,78,34865
800,19,79,34984
800,19,80,35130
800,19,81,35259
800,19,82,35709
800,19,83,36187
800,19,84,36096
800,19,85,36962
800,19,86,37149
800,19,87,37139
800,19,88,37085
800,19,89,37177
800,19,90,37136
800,19,91,37361
800,19,92,37591
800,19,93,37793
800,19,94,38142
800,19,95,38381
800,19,96,38432
800,19,97,38480
800,19,98,38387
800,19,99,38655
800,19,100,38658
