m, replicate_number, generation, num_drive_alleles
1134,13,77,36885
1134,13,78,36903
1134,13,79,37011
1134,13,80,36999
1134,13,81,37380
1134,13,82,37733
1134,13,83,37612
1134,13,84,38086
1134,13,85,38060
1134,13,86,38337
1134,13,87,38553
1134,13,88,38821
1134,13,89,38844
1134,13,90,39245
1134,13,91,38840
1134,13,92,38916
1134,13,93,38943
1134,13,94,39109
1134,13,95,38769
1134,13,96,39313
1134,13,97,39421
1134,13,98,39520
1134,13,99,40136
1134,13,100,40597
,,,
1134,14,0,2268
1134,14,1,2268
1134,14,2,2359
1134,14,3,2535
1134,14,4,2736
1134,14,5,2818
1134,14,6,2964
1134,14,7,3204
1134,14,8,3330
1134,14,9,3540
1134,14,10,3897
1134,14,11,4280
1134,14,12,4810
1134,14,13,4980
1134,14,14,5470
1134,14,15,6299
1134,14,16,6678
1134,14,17,7357
1134,14,18,8179
1134,14,19,9074
1134,14,20,9924
1134,14,21,11141
1134,14,22,12140
1134,14,23,13432
1134,14,24,14796
1134,14,25,16101
1134,14,26,17523
1134,14,27,18852
1134,14,28,20184
1134,14,29,21564
1134,14,30,22607
1134,14,31,24368
1134,14,32,25234
1134,14,33,26103
1134,14,34,26878
1134,14,35,28043
1134,14,36,28943
1134,14,37,28392
1134,14,38,28765
1134,14,39,29146
1134,14,40,29586
1134,14,41,29825
1134,14,42,29763
1134,14,43,29935
1134,14,44,30522
1134,14,45,30922
1134,14,46,30733
1134,14,47,31527
1134,14,48,31718
1134,14,49,32656
1134,14,50,32977
1134,14,51,32778
1134,14,52,33239
1134,14,53,32980
1134,14,54,33632
1134,14,55,34070
1134,14,56,34110
1134,14,57,34246
1134,14,58,33835
1134,14,59,34106
1134,14,60,34407
1134,14,61,34530
1134,14,62,34446
1134,14,63,34598
1134,14,64,34603
1134,14,65,34550
1134,14,66,34477
1134,14,67,35016
1134,14,68,35018
1134,14,69,35402
1134,14,70,35773
1134,14,71,35879
1134,14,72,35983
1134,14,73,36144
1134,14,74,36657
1134,14,75,37206
1134,14,76,37237
1134,14,77,37231
1134,14,78,37547
1134,14,79,37332
1134,14,80,37641
1134,14,81,37810
1134,14,82,38244
1134,14,83,38071
1134,14,84,38119
1134,14,85,38500
1134,14,86,37873
1134,14,87,37418
1134,14,88,37779
1134,14,89,37903
1134,14,90,38112
1134,14,91,38758
1134,14,92,39243
1134,14,93,39278
1134,14,94,39551
1134,14,95,39571
1134,14,96,39800
1134,14,97,39841
1134,14,98,40130
1134,14,99,40470
1134,14,100,41026
,,,
1134,15,0,2268
1134,15,1,2174
1134,15,2,2159
1134,15,3,2281
1134,15,4,2388
1134,15,5,2494
1134,15,6,2662
1134,15,7,2877
1134,15,8,3088
1134,15,9,3209
1134,15,10,3359
1134,15,11,3647
1134,15,12,3842
1134,15,13,4114
1134,15,14,4462
1134,15,15,4751
1134,15,16,5069
1134,15,17,5680
1134,15,18,6424
1134,15,19,6886
1134,15,20,7581
1134,15,21,8653
1134,15,22,10003
1134,15,23,10770
1134,15,24,12037
1134,15,25,13464
1134,15,26,14907
1134,15,27,16219
1134,15,28,17798
1134,15,29,18809
1134,15,30,20169
1134,15,31,20988
1134,15,32,22511
1134,15,33,23498
1134,15,34,24660
1134,15,35,25536
1134,15,36,26576
1134,15,37,27042
1134,15,38,27959
1134,15,39,28836
1134,15,40,29303
1134,15,41,29233
1134,15,42,29854
1134,15,43,29907
1134,15,44,30097
1134,15,45,30542
1134,15,46,30819
1134,15,47,31209
1134,15,48,31274
1134,15,49,31820
1134,15,50,32220
1134,15,51,32225
1134,15,52,33114
1134,15,53,32748
1134,15,54,32972
1134,15,55,32846
1134,15,56,32772
1134,15,57,32688
1134,15,58,33097
1134,15,59,33452
1134,15,60,34042
1134,15,61,34077
1134,15,62,34290
1134,15,63,34254
1134,15,64,34066
1134,15,65,34067
1134,15,66,34375
1134,15,67,34645
1134,15,68,34944
1134,15,69,34718
1134,15,70,34848
1134,15,71,35301
1134,15,72,35114
1134,15,73,35711
1134,15,74,35736
1134,15,75,35534
1134,15,76,36109
1134,15,77,36369
1134,15,78,36383
1134,15,79,36047
1134,15,80,36402
1134,15,81,36831
1134,15,82,37124
1134,15,83,36904
1134,15,84,36999
1134,15,85,37119
1134,15,86,38196
1134,15,87,37746
1134,15,88,37907
1134,15,89,38261
1134,15,90,38536
1134,15,91,39071
1134,15,92,39215
1134,15,93,39069
1134,15,94,39140
1134,15,95,38845
1134,15,96,38835
1134,15,97,39230
1134,15,98,39031
1134,15,99,39198
1134,15,100,39565
,,,
1134,16,0,2268
1134,16,1,2311
1134,16,2,2426
1134,16,3,2538
1134,16,4,2797
1134,16,5,2898
1134,16,6,2966
1134,16,7,3070
1134,16,8,3260
1134,16,9,3387
1134,16,10,3618
1134,16,11,3858
1134,16,12,4097
1134,16,13,4239
1134,16,14,4485
1134,16,15,4835
1134,16,16,5359
1134,16,17,5677
1134,16,18,6085
1134,16,19,6788
1134,16,20,7267
1134,16,21,8255
1134,16,22,9039
1134,16,23,9813
1134,16,24,10846
1134,16,25,11925
1134,16,26,13183
1134,16,27,14146
1134,16,28,15744
1134,16,29,16967
1134,16,30,18579
1134,16,31,20280
1134,16,32,21315
1134,16,33,22879
1134,16,34,23780
1134,16,35,24846
1134,16,36,26314
1134,16,37,26865
1134,16,38,27870
1134,16,39,28384
1134,16,40,28410
1134,16,41,29537
1134,16,42,29381
1134,16,43,29945
1134,16,44,30325
1134,16,45,30340
1134,16,46,30572
1134,16,47,31339
1134,16,48,30769
1134,16,49,30956
1134,16,50,31717
1134,16,51,32424
1134,16,52,32535
1134,16,53,32419
1134,16,54,32565
1134,16,55,33078
1134,16,56,33534
1134,16,57,33287
1134,16,58,33691
1134,16,59,33483
1134,16,60,33810
1134,16,61,34049
1134,16,62,34040
1134,16,63,34207
1134,16,64,34478
1134,16,65,34675
1134,16,66,34683
1134,16,67,34624
1134,16,68,34530
1134,16,69,35123
1134,16,70,35157
1134,16,71,35666
1134,16,72,35942
1134,16,73,35902
1134,16,74,36007
1134,16,75,36694
1134,16,76,36845
1134,16,77,36922
1134,16,78,36799
1134,16,79,36400
1134,16,80,36772
1134,16,81,37109
1134,16,82,37432
1134,16,83,37809
1134,16,84,37913
1134,16,85,38473
1134,16,86,38394
1134,16,87,39012
1134,16,88,38824
1134,16,89,38672
1134,16,90,39099
1134,16,91,38961
1134,16,92,38938
1134,16,93,38639
1134,16,94,39441
1134,16,95,39064
1134,16,96,39092
1134,16,97,39625
1134,16,98,40147
1134,16,99,40192
1134,16,100,40447
,,,
1134,17,0,2268
1134,17,1,2259
1134,17,2,2402
1134,17,3,2582
1134,17,4,2701
1134,17,5,2735
1134,17,6,2812
1134,17,7,2924
1134,17,8,3047
1134,17,9,3149
1134,17,10,3384
1134,17,11,3651
1134,17,12,3753
1134,17,13,4215
1134,17,14,4610
1134,17,15,4912
1134,17,16,5397
1134,17,17,6144
1134,17,18,6850
1134,17,19,7774
1134,17,20,8464
1134,17,21,9379
1134,17,22,10074
1134,17,23,11365
1134,17,24,12470
1134,17,25,13801
1134,17,26,15306
1134,17,27,16336
1134,17,28,17604
1134,17,29,18969
1134,17,30,20582
1134,17,31,22121
1134,17,32,23491
1134,17,33,24784
1134,17,34,25959
1134,17,35,26887
1134,17,36,28010
1134,17,37,28526
1134,17,38,28877
1134,17,39,29401
1134,17,40,29923
1134,17,41,30392
1134,17,42,30917
1134,17,43,30967
1134,17,44,31445
1134,17,45,31559
1134,17,46,31970
1134,17,47,32018
1134,17,48,32187
1134,17,49,32664
1134,17,50,32736
1134,17,51,33436
1134,17,52,33980
1134,17,53,34021
1134,17,54,33953
1134,17,55,33552
1134,17,56,33673
1134,17,57,34174
1134,17,58,33792
1134,17,59,33945
1134,17,60,34400
1134,17,61,34635
1134,17,62,34845
1134,17,63,34450
1134,17,64,34903
1134,17,65,35338
1134,17,66,35859
1134,17,67,36072
1134,17,68,36067
1134,17,69,36060
1134,17,70,36410
1134,17,71,36302
1134,17,72,36084
1134,17,73,36725
1134,17,74,36763
1134,17,75,37316
1134,17,76,37201
1134,17,77,37312
1134,17,78,37314
1134,17,79,37519
1134,17,80,37609
1134,17,81,38180
1134,17,82,38157
1134,17,83,38181
1134,17,84,38794
1134,17,85,38893
1134,17,86,38971
1134,17,87,39585
1134,17,88,39982
1134,17,89,39497
1134,17,90,39587
1134,17,91,39607
1134,17,92,39445
1134,17,93,39771
1134,17,94,40019
1134,17,95,39980
1134,17,96,39715
1134,17,97,40188
1134,17,98,40464
1134,17,99,39872
1134,17,100,40238
,,,
1134,18,0,2268
1134,18,1,2211
1134,18,2,2297
1134,18,3,2374
1134,18,4,2424
1134,18,5,2481
1134,18,6,2541
1134,18,7,2474
1134,18,8,2645
1134,18,9,3010
1134,18,10,3270
1134,18,11,3359
1134,18,12,3581
1134,18,13,3860
1134,18,14,4064
1134,18,15,4376
1134,18,16,4744
1134,18,17,5065
1134,18,18,5259
1134,18,19,5782
1134,18,20,6203
1134,18,21,6835
1134,18,22,7337
1134,18,23,8219
1134,18,24,9184
1134,18,25,10366
1134,18,26,11512
1134,18,27,12825
1134,18,28,14203
1134,18,29,15743
1134,18,30,17282
1134,18,31,18916
1134,18,32,20635
1134,18,33,21764
1134,18,34,23110
1134,18,35,24217
1134,18,36,24912
1134,18,37,26136
1134,18,38,26727
1134,18,39,27384
1134,18,40,28209
1134,18,41,29633
1134,18,42,29965
1134,18,43,29763
1134,18,44,30361
1134,18,45,30894
1134,18,46,30878
1134,18,47,30925
1134,18,48,31064
1134,18,49,31701
1134,18,50,31969
1134,18,51,31753
1134,18,52,32542
1134,18,53,32810
1134,18,54,32710
1134,18,55,32765
1134,18,56,33463
1134,18,57,33297
1134,18,58,33554
1134,18,59,33195
1134,18,60,33114
1134,18,61,33266
1134,18,62,34134
1134,18,63,33871
1134,18,64,34354
1134,18,65,34372
1134,18,66,34556
1134,18,67,34977
1134,18,68,35130
1134,18,69,34994
1134,18,70,35106
1134,18,71,35400
1134,18,72,35840
1134,18,73,35649
1134,18,74,35992
1134,18,75,36201
1134,18,76,36542
1134,18,77,36587
1134,18,78,37116
1134,18,79,37451
1134,18,80,37248
1134,18,81,37955
1134,18,82,37672
1134,18,83,37809
1134,18,84,37334
1134,18,85,37860
1134,18,86,37900
1134,18,87,38193
1134,18,88,37803
1134,18,89,38754
1134,18,90,38684
1134,18,91,38895
1134,18,92,38878
1134,18,93,38404
1134,18,94,39518
1134,18,95,39628
1134,18,96,39586
1134,18,97,40158
1134,18,98,40170
1134,18,99,39979
1134,18,100,40282
,,,
1134,19,0,2268
1134,19,1,2258
1134,19,2,2411
1134,19,3,2649
1134,19,4,2827
1134,19,5,2821
1134,19,6,2733
1134,19,7,2807
1134,19,8,2991
1134,19,9,3066
1134,19,10,3137
1134,19,11,3285
1134,19,12,3318
1134,19,13,3342
1134,19,14,3586
1134,19,15,3951
1134,19,16,4224
1134,19,17,4527
1134,19,18,5024
1134,19,19,5348
1134,19,20,5661
1134,19,21,6356
1134,19,22,6781
1134,19,23,7628
1134,19,24,8336
1134,19,25,9444
1134,19,26,10362
1134,19,27,11567
1134,19,28,12922
1134,19,29,14536
1134,19,30,16060
1134,19,31,17579
1134,19,32,19365
1134,19,33,20965
1134,19,34,21919
1134,19,35,23321
1134,19,36,24156
1134,19,37,25590
1134,19,38,25850
1134,19,39,26649
1134,19,40,27319
1134,19,41,27300
1134,19,42,28772
1134,19,43,28981
1134,19,44,29285
1134,19,45,30175
1134,19,46,30898
1134,19,47,31360
1134,19,48,31186
1134,19,49,31770
1134,19,50,31962
1134,19,51,31758
1134,19,52,32315
1134,19,53,32217
1134,19,54,32899
1134,19,55,33391
1134,19,56,33593
1134,19,57,33474
1134,19,58,33692
1134,19,59,33366
1134,19,60,33569
1134,19,61,33766
1134,19,62,34387
1134,19,63,34424
1134,19,64,34372
1134,19,65,34645
1134,19,66,34912
1134,19,67,34882
1134,19,68,35402
1134,19,69,35219
1134,19,70,34949
1134,19,71,35186
1134,19,72,35617
1134,19,73,36397
1134,19,74,36618
1134,19,75,36190
1134,19,76,36768
1134,19,77,36676
1134,19,78,36917
1134,19,79,37424
1134,19,80,37518
1134,19,81,37395
1134,19,82,37794
1134,19,83,38384
1134,19,84,37935
1134,19,85,38019
1134,19,86,38572
1134,19,87,37975
1134,19,88,37983
1134,19,89,37831
1134,19,90,38650
1134,19,91,39117
1134,19,92,39314
1134,19,93,38878
1134,19,94,38905
1134,19,95,39090
1134,19,96,39306
1134,19,97,39955
1134,19,98,39969
1134,19,99,39849
1134,19,100,40117
