a,gen,avg_num_dd,avg_num_dwt,avg_num_d_alleles,avg_d_fitness,avg_popsize,num_replicates
0.0586,42,91.73,481.57,665.03,301.3278,25551.95,100
0.0586,43,88.63,439.33,616.59,280.239,25568.73,100
0.0586,44,85.17,404.63,574.97,261.9282,25605.56,100
0.0586,45,82.83,367.31,532.97,243.7266,25634.86,100
0.0586,46,82.23,337.95,502.41,230.7474,25641.23,100
0.0586,47,79.26,309.47,467.99,215.5782,25645.2,100
0.0586,48,78.29,282.65,439.23,203.2662,25661.29,100
0.0586,49,76.69,260.16,413.54,192.0924,25661.7,100
0.0586,50,74.59,241.56,390.74,182.01239999999999,25662.17,100
0.0586,51,73.47,222.1,369.04,172.6296,25666.68,100
0.0586,52,72.68,203.07,348.43,163.78379999999999,25713.71,100
0.0586,53,73.63,187.96,335.22,158.46359999999999,25705.29,100
0.0586,54,75.98989898989899,175.37373737373738,327.35353535353534,155.7260606060606,25685.969696969696,99
0.0586,55,78.83505154639175,165.76288659793815,323.4329896907216,154.76226804123712,25706.329896907217,97
0.0586,56,77.18556701030928,153.48453608247422,307.8556701030928,147.8239175257732,25716.865979381444,97
0.0586,57,76,144.26041666666666,296.2604166666667,142.669375,25742.166666666668,96
0.0586,58,75.37234042553192,138.9255319148936,289.67021276595744,139.7508510638298,25730.372340425532,94
0.0586,59,74.7127659574468,129.4255319148936,278.8510638297872,135.04851063829787,25692.58510638298,94
0.0586,60,78.48913043478261,124.77173913043478,281.75,137.17239130434783,25724.282608695652,92
0.0586,61,81.1413043478261,118.81521739130434,281.0978260869565,137.535,25741.92391304348,92
0.0586,62,82.45054945054945,112.05494505494505,276.95604395604397,136.10967032967034,25732.824175824175,91
0.0586,63,91.5764705882353,114.75294117647059,297.90588235294115,147.09882352941176,25692.117647058825,85
0.0586,64,94.725,115.525,304.975,150.8235,25709.3625,80
0.0586,65,101.90666666666667,114.98666666666666,318.8,158.3536,25733.106666666667,75
0.0586,66,109.94285714285714,116,335.8857142857143,167.45828571428572,25740.985714285714,70
0.0586,67,112.44117647058823,114.6029411764706,339.4852941176471,169.56970588235293,25742.926470588234,68
0.0586,68,125.03076923076924,116.32307692307693,366.38461538461536,183.88892307692308,25748.723076923077,65
0.0586,69,128.24193548387098,117.87096774193549,374.35483870967744,188.00709677419354,25727.145161290322,62
0.0586,70,138.3448275862069,121.15517241379311,397.8448275862069,200.29758620689654,25715.793103448275,58
0.0586,71,151.96296296296296,127.64814814814815,431.5740740740741,217.73222222222222,25652.685185185186,54
0.0586,72,163.54901960784315,129.35294117647058,456.45098039215685,230.96117647058824,25679.980392156864,51
0.0586,73,177.0212765957447,138.48936170212767,492.531914893617,249.34851063829788,25661.23404255319,47
0.0586,74,195.25,142.45454545454547,532.9545454545455,270.7009090909091,25642.727272727272,44
0.0586,75,228.44736842105263,162.52631578947367,619.421052631579,314.9842105263158,25684.842105263157,38
0.0586,76,264.5151515151515,180.87878787878788,709.9090909090909,361.6454545454545,25722.030303030304,33
0.0586,77,299.3333333333333,193.43333333333334,792.1,404.522,25750.466666666667,30
0.0586,78,329,215.2962962962963,873.2962962962963,445.74444444444447,25742.185185185186,27
0.0586,79,341.9230769230769,214.96153846153845,898.8076923076923,459.5607692307692,25756.23076923077,26
0.0586,80,403.95652173913044,245.7391304347826,1053.6521739130435,539.4834782608696,25718.043478260868,23
0.0586,81,422.1363636363636,253.45454545454547,1097.7272727272727,562.3581818181818,25638.5,22
0.0586,82,486.75,262.35,1235.85,635.877,25672.1,20
0.0586,83,555.5555555555555,286,1397.111111111111,720.12,25624.555555555555,18
0.0586,84,728.5714285714286,370.2857142857143,1827.4285714285713,942.3771428571429,25592.714285714286,14
0.0586,85,764.1428571428571,373,1901.2857142857142,981.9342857142857,25679.85714285714,14
0.0586,86,773.2142857142857,375.7142857142857,1922.142857142857,992.8714285714285,25685,14
0.0586,87,860.5384615384615,402.9230769230769,2124,1098.6092307692309,25809.46153846154,13
0.0586,88,860.7692307692307,417.6923076923077,2139.230769230769,1105.0615384615385,25793.23076923077,13
0.0586,89,946.5833333333334,426.5833333333333,2319.75,1201.475,25783.75,12
0.0586,90,1004.3333333333334,422.3333333333333,2431,1262.06,25835.5,12
0.0586,91,1207.8,528.7,2944.3,1526.4779999999998,25876.9,10
0.0586,92,1754.142857142857,751.2857142857143,4259.571428571428,2210.014285714286,25769.428571428572,7
0.0586,93,1766.2857142857142,773.8571428571429,4306.428571428572,2232.6085714285714,25608.14285714286,7
0.0586,94,2110.1666666666665,868.8333333333334,5089.166666666667,2643.89,25476.333333333332,6
0.0586,95,2556,1067,6179,3208.62,25491.4,5
0.0586,96,2585.4,1036.8,6207.6,3227.688,25475,5
0.0586,97,2576,1012.2,6164.2,3207.204,25640.2,5
0.0586,98,2601.8,1074,6277.6,3261.024,25863.8,5
0.0586,99,2684,1069,6437,3347.7,25947.2,5
0.0586,100,2714.4,1085.8,6514.6,3387.5879999999997,25925.4,5
