a,gen,avg_num_dd,avg_num_dwt,avg_num_d_alleles,avg_d_fitness,avg_popsize,num_replicates
0.079,45,2550.32,1796.88,6897.52,3509.0352,25411.14,100
0.079,46,2599.64,1785.28,6984.56,3557.4288,25399.03,100
0.079,47,2648.82,1794.42,7092.06,3614.382,25401.53,100
0.079,48,2705.23,1779.83,7190.29,3669.177,25381.63,100
0.079,49,2772.37,1777.2,7321.94,3740.5836,25418.01,100
0.079,50,2833.04,1785.67,7451.75,3809.6646,25428,100
0.079,51,2884.24,1778.03,7546.51,3861.7518,25425.71,100
0.079,52,2943.49,1777.79,7664.77,3925.641,25417.2,100
0.079,53,3000.25,1771.42,7771.92,3984.2664,25436.76,100
0.079,54,3056.45,1771.1,7884,4044.828,25405.4,100
0.079,55,3097.64,1773.37,7968.65,4090.2666,25439.54,100
0.079,56,3166.78,1776.32,8109.88,4166.1768,25487.2,100
0.079,57,3216.07,1770.55,8202.69,4216.9866,25481.95,100
0.079,58,3281.46,1779.7,8342.62,4291.4508,25511.93,100
0.079,59,3350.61,1777.78,8479,4365.3264,25539.28,100
0.079,60,3408.14,1776.82,8593.1,4427.0556,25565.41,100
0.079,61,3469.82,1764.7,8704.34,4488.5796,25582.35,100
0.079,62,3541.01,1766.86,8848.88,4566.372,25576.24,100
0.079,63,3590.44,1770.72,8951.6,4621.3776,25563.22,100
0.079,64,3646.92,1780.24,9074.08,4686.3744,25582.51,100
0.079,65,3719.55,1765.01,9204.11,4758.4182,25585.11,100
0.079,66,3780.68,1771.9,9333.26,4827.3324,25593.7,100
0.079,67,3852.24,1762.72,9467.2,4900.7616,25617.38,100
0.079,68,3911.77,1754.9,9578.44,4961.7696,25602.64,100
0.079,69,3958.69,1753.78,9671.16,5011.9728,25608.56,100
0.079,70,4014.53,1748.67,9777.73,5070.1338,25617.81,100
0.079,71,4080.02,1751.92,9911.96,5142.228,25646.31,100
0.079,72,4144.89,1747.38,10037.16,5210.3808,25665.65,100
0.079,73,4205.37,1758.36,10169.1,5280.3108,25708.8,100
0.079,74,4257.03,1755.98,10270.04,5335.104,25707.23,100
0.079,75,4326.35,1746.71,10399.41,5406.0762,25714.63,100
0.079,76,4374.68,1747.3,10496.66,5458.5204,25716.66,100
0.079,77,4438.73,1741.89,10619.35,5525.4222,25687.09,100
0.079,78,4512.57,1742.53,10767.67,5605.4382,25761.5,100
0.079,79,4574.35,1737.65,10886.35,5670.111,25799.98,100
0.079,80,4621.68,1748.42,10991.78,5725.7508,25781.88,100
0.079,81,4686.66,1749.16,11122.48,5796.24,25767.37,100
0.079,82,4737.77,1743.78,11219.32,5849.1792000000005,25763.82,100
0.079,83,4804.72,1751.98,11361.42,5924.9292,25793.31,100
0.079,84,4853.33,1743.4,11450.06,5973.8243999999995,25771.88,100
0.079,85,4917.35,1749.17,11583.87,6045.3894,25788.91,100
0.079,86,4992.71,1748.47,11733.89,6126.4842,25784.79,100
0.079,87,5066.05,1733.74,11865.84,6199.5048,25789.48,100
0.079,88,5110.19,1735.81,11956.19,6248.0454,25795.54,100
0.079,89,5168.28,1737.8,12074.36,6311.6184,25807.56,100
0.079,90,5191.33,1748.78,12131.44,6341.124,25782.96,100
0.079,91,5251.51,1744.33,12247.35,6404.2494,25815.81,100
0.079,92,5318.43,1733.89,12370.75,6472.1382,25818.69,100
0.079,93,5379.62,1733.89,12493.13,6538.2234,25816.35,100
0.079,94,5451.94,1722.59,12626.47,6611.583,25844.19,100
0.079,95,5516.98,1736.86,12770.82,6687.8196,25894.89,100
0.079,96,5572.11,1722.78,12867,6741.4464,25884.17,100
0.079,97,5637.44,1725.85,13000.73,6813.2922,25884.46,100
0.079,98,5707.64,1724.87,13140.15,6888.6966,25935.94,100
0.079,99,5762.49,1724.24,13249.22,6947.67,25957.65,100
0.079,100,5825.02,1717.48,13367.52,7012.3632,25936.6,100
