a,sigma,k,u_hat,delta,outcome
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,decrease
0.07209396,0.01,0.2,0.4,0.000583233,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,decrease
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,decrease
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,decrease
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,decrease
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,decrease
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.072758389,0.01,0.2,0.4,0.000584163,decrease
0.072758389,0.01,0.2,0.4,0.000584163,increase
0.006979866,0.01,0.2,0.4,-0.000559945,decrease
0.006979866,0.01,0.2,0.4,-0.000559945,decrease
0.006979866,0.01,0.2,0.4,-0.000559945,decrease
0.006979866,0.01,0.2,0.4,-0.000559945,decrease
0.006979866,0.01,0.2,0.4,-0.000559945,decrease
