a,sigma,k,u_hat,outcome
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,decrease
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,increase
0.022103448,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,increase
0.022344828,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.018,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,decrease
0.022586207,0.01,0.2,0.2,increase
0.022586207,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,decrease
