a,sigma,k,u_hat,delta,outcome
0.72,0.01,0.2,0.05,0.0027,increase
0.72,0.01,0.2,0.05,0.0027,increase
0.72,0.01,0.2,0.05,0.0027,increase
0.72,0.01,0.2,0.05,0.0027,increase
0.72,0.01,0.2,0.05,0.0027,increase
0.72,0.01,0.2,0.05,0.0027,increase
0.72,0.01,0.2,0.05,0.0027,increase
0.72,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.74,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.76,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.78,0.01,0.2,0.05,0.0027,increase
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,increase
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.00269697,0.01,0.2,0.05,1.56E-05,decrease
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.8,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.82,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.84,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.86,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.88,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.9,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.92,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
0.94,0.01,0.2,0.05,0.0027,increase
