a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,outcome
0.0586,33,17,526,1526,2578,1209,decrease
0.0586,33,18,543,1507,2593,1219.38,decrease
0.0586,33,19,524,1522,2570,1205.16,decrease
0.0586,33,20,500,1485,2485,1163.7,decrease
0.0586,33,21,460,1496,2416,1125.12,decrease
0.0586,33,22,452,1489,2393,1113.54,decrease
0.0586,33,23,427,1493,2347,1088.22,decrease
0.0586,33,24,391,1454,2236,1032.96,decrease
0.0586,33,25,377,1439,2193,1011.54,decrease
0.0586,33,26,337,1322,1996,919.2,decrease
0.0586,33,27,289,1304,1882,859.8,decrease
0.0586,33,28,259,1296,1814,824.04,decrease
0.0586,33,29,253,1261,1767,802.86,decrease
0.0586,33,30,204,1213,1621,729.78,decrease
0.0586,33,31,189,1173,1551,696.78,decrease
0.0586,33,32,154,1098,1406,627.48,decrease
0.0586,33,33,149,1005,1303,583.02,decrease
0.0586,33,34,93,991,1177,516.66,decrease
0.0586,33,35,84,850,1018,447.72,decrease
0.0586,33,36,87,803,977,431.22,decrease
0.0586,33,37,63,733,859,375.9,decrease
0.0586,33,38,46,653,745,323.94,decrease
0.0586,33,39,35,561,631,273.42,decrease
0.0586,33,40,20,497,537,230.34,decrease
0.0586,33,41,16,411,443,189.9,decrease
0.0586,33,42,14,365,393,168.42,decrease
0.0586,33,43,11,373,395,168.54,decrease
0.0586,33,44,12,333,357,152.82,decrease
0.0586,33,45,4,305,313,132.42,decrease
0.0586,33,46,3,211,217,91.86,decrease
0.0586,33,47,7,177,191,81.9,decrease
0.0586,33,48,0,167,167,70.14,decrease
0.0586,33,49,1,114,116,48.96,decrease
0.0586,33,50,0,109,109,45.78,decrease
0.0586,33,51,2,89,93,39.54,decrease
0.0586,33,52,0,57,57,23.94,decrease
0.0586,33,53,1,50,52,22.08,decrease
0.0586,33,54,0,45,45,18.9,decrease
0.0586,33,55,0,47,47,19.74,decrease
0.0586,33,56,0,36,36,15.12,decrease
0.0586,33,57,0,24,24,10.08,decrease
0.0586,33,58,0,25,25,10.5,decrease
0.0586,33,59,0,31,31,13.02,decrease
0.0586,33,60,0,29,29,12.18,decrease
0.0586,33,61,0,28,28,11.76,decrease
0.0586,33,62,0,23,23,9.66,decrease
0.0586,33,63,0,31,31,13.02,decrease
0.0586,33,64,0,39,39,16.38,decrease
0.0586,33,65,0,38,38,15.96,decrease
0.0586,33,66,0,43,43,18.06,decrease
0.0586,33,67,0,33,33,13.86,decrease
0.0586,33,68,0,22,22,9.24,decrease
0.0586,33,69,0,19,19,7.98,decrease
0.0586,33,70,0,16,16,6.72,decrease
0.0586,33,71,0,14,14,5.88,decrease
0.0586,33,72,0,13,13,5.46,decrease
0.0586,33,73,0,10,10,4.2,decrease
0.0586,33,74,0,10,10,4.2,decrease
0.0586,33,75,0,3,3,1.26,decrease
0.0586,33,76,0,3,3,1.26,decrease
0.0586,33,77,0,2,2,0.84,decrease
0.0586,33,78,0,0,0,0,decrease
0.0586,34,0,1538,0,3076,1661.04,decrease
0.0586,34,1,1323,644,3290,1699.32,decrease
0.0586,34,2,1138,950,3226,1628.04,decrease
0.0586,34,3,1074,1050,3198,1600.92,decrease
0.0586,34,4,1050,1112,3212,1601.04,decrease
0.0586,34,5,925,1247,3097,1522.74,decrease
0.0586,34,6,1000,1258,3258,1608.36,decrease
0.0586,34,7,870,1362,3102,1511.64,decrease
0.0586,34,8,817,1389,3023,1465.74,decrease
0.0586,34,9,841,1442,3124,1513.92,decrease
0.0586,34,10,827,1403,3057,1482.42,decrease
0.0586,34,11,814,1389,3017,1462.5,decrease
0.0586,34,12,784,1486,3054,1470.84,decrease
0.0586,34,13,741,1415,2897,1394.58,decrease
0.0586,34,14,751,1444,2946,1417.56,decrease
0.0586,34,15,683,1489,2855,1363.02,decrease
0.0586,34,16,615,1450,2680,1273.2,decrease
0.0586,34,17,634,1411,2679,1277.34,decrease
0.0586,34,18,655,1391,2701,1291.62,decrease
0.0586,34,19,563,1406,2532,1198.56,decrease
0.0586,34,20,543,1423,2509,1184.1,decrease
0.0586,34,21,453,1422,2328,1086.48,decrease
0.0586,34,22,444,1465,2353,1094.82,decrease
0.0586,34,23,405,1428,2238,1037.16,decrease
0.0586,34,24,401,1387,2189,1015.62,decrease
0.0586,34,25,361,1375,2097,967.38,decrease
0.0586,34,26,351,1350,2052,946.08,decrease
0.0586,34,27,319,1261,1899,874.14,decrease
0.0586,34,28,267,1264,1798,819.24,decrease
0.0586,34,29,236,1233,1705,772.74,decrease
0.0586,34,30,235,1162,1632,741.84,decrease
0.0586,34,31,204,1038,1446,656.28,decrease
0.0586,34,32,187,1053,1427,644.22,decrease
0.0586,34,33,167,1095,1429,640.26,decrease
0.0586,34,34,152,1037,1341,599.7,decrease
0.0586,34,35,102,999,1203,529.74,decrease
0.0586,34,36,130,894,1154,515.88,decrease
0.0586,34,37,106,879,1091,483.66,decrease
0.0586,34,38,62,844,968,421.44,decrease
0.0586,34,39,55,761,871,379.02,decrease
0.0586,34,40,54,704,812,354,decrease
0.0586,34,41,44,665,753,326.82,decrease
0.0586,34,42,41,565,647,281.58,decrease
0.0586,34,43,18,512,548,234.48,decrease
0.0586,34,44,17,471,505,216.18,decrease
0.0586,34,45,10,442,462,196.44,decrease
0.0586,34,46,7,356,370,157.08,decrease
0.0586,34,47,3,284,290,122.52,decrease
0.0586,34,48,1,237,239,100.62,decrease
0.0586,34,49,2,210,214,90.36,decrease
0.0586,34,50,1,187,189,79.62,decrease
0.0586,34,51,1,159,161,67.86,decrease
0.0586,34,52,0,178,178,74.76,decrease
0.0586,34,53,6,146,158,67.8,decrease
0.0586,34,54,3,139,145,61.62,decrease
0.0586,34,55,2,116,120,50.88,decrease
0.0586,34,56,0,110,110,46.2,decrease
0.0586,34,57,0,78,78,32.76,decrease
0.0586,34,58,1,66,68,28.8,decrease
0.0586,34,59,1,54,56,23.76,decrease
0.0586,34,60,0,45,45,18.9,decrease
0.0586,34,61,0,35,35,14.7,decrease
0.0586,34,62,0,33,33,13.86,decrease
0.0586,34,63,0,29,29,12.18,decrease
0.0586,34,64,0,26,26,10.92,decrease
0.0586,34,65,0,13,13,5.46,decrease
0.0586,34,66,0,8,8,3.36,decrease
0.0586,34,67,0,5,5,2.1,decrease
0.0586,34,68,0,2,2,0.84,decrease
0.0586,34,69,0,0,0,0,decrease
0.0586,35,0,1500,0,3000,1620,decrease
0.0586,35,1,1178,614,2970,1530.12,decrease
0.0586,35,2,1045,957,3047,1530.54,decrease
0.0586,35,3,1066,1074,3206,1602.36,decrease
0.0586,35,4,946,1109,3001,1487.46,decrease
0.0586,35,5,1000,1225,3225,1594.5,decrease
0.0586,35,6,856,1318,3030,1478.04,decrease
0.0586,35,7,832,1337,3001,1460.1,decrease
0.0586,35,8,798,1408,3004,1453.2,decrease
0.0586,35,9,800,1356,2956,1433.52,decrease
0.0586,35,10,741,1449,2931,1408.86,decrease
0.0586,35,11,649,1391,2689,1285.14,decrease
0.0586,35,12,667,1397,2731,1307.1,decrease
0.0586,35,13,648,1440,2736,1304.64,decrease
0.0586,35,14,560,1432,2552,1206.24,decrease
0.0586,35,15,598,1472,2668,1264.08,decrease
0.0586,35,16,508,1374,2390,1125.72,decrease
0.0586,35,17,411,1398,2220,1031.04,decrease
0.0586,35,18,410,1369,2189,1017.78,decrease
0.0586,35,19,394,1348,2136,991.68,decrease
0.0586,35,20,349,1368,2066,951.48,decrease
0.0586,35,21,331,1396,2058,943.8,decrease
0.0586,35,22,301,1371,1973,900.9,decrease
0.0586,35,23,288,1278,1854,847.8,decrease
0.0586,35,24,245,1204,1694,770.28,decrease
0.0586,35,25,235,1215,1685,764.1,decrease
0.0586,35,26,232,1155,1619,735.66,decrease
0.0586,35,27,187,1086,1460,658.08,decrease
0.0586,35,28,185,1068,1438,648.36,decrease
0.0586,35,29,138,1091,1367,607.26,decrease
0.0586,35,30,132,968,1232,549.12,decrease
0.0586,35,31,117,864,1098,489.24,decrease
0.0586,35,32,93,794,980,433.92,decrease
0.0586,35,33,72,734,878,386.04,decrease
0.0586,35,34,65,744,874,382.68,decrease
0.0586,35,35,52,736,840,365.28,decrease
0.0586,35,36,32,632,696,300,decrease
0.0586,35,37,21,569,611,261.66,decrease
0.0586,35,38,23,500,546,234.84,decrease
0.0586,35,39,13,435,461,196.74,decrease
0.0586,35,40,13,353,379,162.3,decrease
0.0586,35,41,18,320,356,153.84,decrease
0.0586,35,42,6,287,299,127.02,decrease
0.0586,35,43,6,266,278,118.2,decrease
0.0586,35,44,5,224,234,99.48,decrease
0.0586,35,45,1,212,214,90.12,decrease
0.0586,35,46,2,180,184,77.76,decrease
0.0586,35,47,0,169,169,70.98,decrease
0.0586,35,48,2,135,139,58.86,decrease
0.0586,35,49,0,109,109,45.78,decrease
0.0586,35,50,1,85,87,36.78,decrease
0.0586,35,51,0,66,66,27.72,decrease
0.0586,35,52,0,49,49,20.58,decrease
0.0586,35,53,1,40,42,17.88,decrease
0.0586,35,54,0,22,22,9.24,decrease
0.0586,35,55,0,22,22,9.24,decrease
0.0586,35,56,0,37,37,15.54,decrease
0.0586,35,57,0,33,33,13.86,decrease
0.0586,35,58,0,23,23,9.66,decrease
0.0586,35,59,0,18,18,7.56,decrease
0.0586,35,60,0,10,10,4.2,decrease
0.0586,35,61,0,11,11,4.62,decrease
0.0586,35,62,0,4,4,1.68,decrease
0.0586,35,63,0,1,1,0.42,decrease
0.0586,35,64,0,3,3,1.26,decrease
0.0586,35,65,0,1,1,0.42,decrease
0.0586,35,66,0,2,2,0.84,decrease
0.0586,35,67,0,0,0,0,decrease
0.0586,36,0,1555,0,3110,1679.4,decrease
0.0586,36,1,1255,752,3262,1671.24,decrease
0.0586,36,2,1138,842,3118,1582.68,decrease
0.0586,36,3,1086,1046,3218,1612.2,decrease
0.0586,36,4,1043,1163,3249,1614.9,decrease
0.0586,36,5,1033,1225,3291,1630.14,decrease
0.0586,36,6,968,1279,3215,1582.62,decrease
0.0586,36,7,932,1313,3177,1558.02,decrease
0.0586,36,8,897,1299,3093,1514.34,decrease
0.0586,36,9,923,1350,3196,1563.84,decrease
0.0586,36,10,931,1419,3281,1601.46,decrease
0.0586,36,11,899,1475,3273,1590.42,decrease
0.0586,36,12,849,1456,3154,1528.44,decrease
0.0586,36,13,844,1495,3183,1539.42,decrease
0.0586,36,14,861,1495,3217,1557.78,decrease
0.0586,36,15,821,1670,3312,1588.08,decrease
0.0586,36,16,897,1608,3402,1644.12,decrease
0.0586,36,17,864,1609,3337,1608.9,decrease
0.0586,36,18,840,1591,3271,1575.42,decrease
0.0586,36,19,803,1637,3243,1554.78,decrease
0.0586,36,20,707,1528,2942,1405.32,decrease
0.0586,36,21,695,1568,2958,1409.16,decrease
0.0586,36,22,676,1535,2887,1374.78,decrease
0.0586,36,23,651,1616,2918,1381.8,decrease
0.0586,36,24,671,1596,2938,1395,decrease
0.0586,36,25,591,1593,2775,1307.34,decrease
0.0586,36,26,559,1522,2640,1242.96,decrease
0.0586,36,27,486,1564,2536,1181.76,decrease
0.0586,36,28,453,1461,2367,1102.86,decrease
0.0586,36,29,401,1486,2288,1057.2,decrease
0.0586,36,30,435,1473,2343,1088.46,decrease
0.0586,36,31,354,1481,2189,1004.34,decrease
0.0586,36,32,359,1365,2083,961.02,decrease
0.0586,36,33,349,1320,2018,931.32,decrease
0.0586,36,34,308,1399,2015,920.22,decrease
0.0586,36,35,292,1344,1928,879.84,decrease
0.0586,36,36,228,1307,1763,795.18,decrease
0.0586,36,37,233,1170,1636,743.04,decrease
0.0586,36,38,205,1221,1631,734.22,decrease
0.0586,36,39,190,1159,1539,691.98,decrease
0.0586,36,40,179,1050,1408,634.32,decrease
0.0586,36,41,126,1023,1275,565.74,decrease
0.0586,36,42,130,975,1235,549.9,decrease
0.0586,36,43,91,963,1145,502.74,decrease
0.0586,36,44,102,911,1115,492.78,decrease
0.0586,36,45,76,780,932,409.68,decrease
0.0586,36,46,52,720,824,358.56,decrease
0.0586,36,47,48,608,704,307.2,decrease
0.0586,36,48,23,565,611,262.14,decrease
0.0586,36,49,26,506,558,240.6,decrease
0.0586,36,50,22,492,536,230.4,decrease
0.0586,36,51,16,423,455,194.94,decrease
0.0586,36,52,15,383,413,177.06,decrease
0.0586,36,53,6,302,314,133.32,decrease
0.0586,36,54,7,270,284,120.96,decrease
0.0586,36,55,8,265,281,119.94,decrease
0.0586,36,56,1,233,235,98.94,decrease
0.0586,36,57,1,208,210,88.44,decrease
0.0586,36,58,11,179,201,87.06,decrease
0.0586,36,59,1,158,160,67.44,decrease
0.0586,36,60,0,131,131,55.02,decrease
0.0586,36,61,2,106,110,46.68,decrease
0.0586,36,62,0,63,63,26.46,decrease
0.0586,36,63,0,52,52,21.84,decrease
0.0586,36,64,0,50,50,21,decrease
0.0586,36,65,0,34,34,14.28,decrease
0.0586,36,66,0,23,23,9.66,decrease
0.0586,36,67,0,14,14,5.88,decrease
0.0586,36,68,0,15,15,6.3,decrease
0.0586,36,69,0,8,8,3.36,decrease
0.0586,36,70,0,2,2,0.84,decrease
0.0586,36,71,0,1,1,0.42,decrease
0.0586,36,72,0,0,0,0,decrease
0.0586,37,0,1449,0,2898,1564.92,decrease
0.0586,37,1,1169,602,2940,1515.36,decrease
