a,sigma,beta,k,u_hat,outcome,delta
0.070689655,0.01,7.0689655,0.2,0.2,increase,0.001139319433654988
0.070689655,0.01,7.0689655,0.2,0.2,increase,0.001139319433654988
0.070689655,0.01,7.0689655,0.2,0.2,increase,0.001139319433654988
0.070689655,0.01,7.0689655,0.2,0.2,increase,0.001139319433654988
0.070689655,0.01,7.0689655,0.2,0.2,increase,0.001139319433654988
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.074137931,0.01,7.4137931,0.2,0.2,increase,0.001140712925798418
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.077586207,0.01,7.758620700000001,0.2,0.2,increase,0.0011413028216324952
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.081034483,0.01,8.1034483,0.2,0.2,increase,0.0011413571755950172
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.084482759,0.01,8.4482759,0.2,0.2,increase,0.0011410690768241106
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.087931034,0.01,8.7931034,0.2,0.2,increase,0.001140575498074859
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.09137931,0.01,9.137931,0.2,0.2,increase,0.001139971861506263
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.094827586,0.01,9.4827586,0.2,0.2,increase,0.0011393231618728335
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
