a,sigma,k,u_hat,delta,outcome
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.00330303,0.01,0.2,0.1,-2.48E-05,decrease
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.802040816,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.821836735,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.841632653,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.861428571,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.88122449,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.901020408,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.920816327,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.940612245,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.960408163,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.980204082,0.01,0.2,0.1,0.0024,increase
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
0.003494949,0.01,0.2,0.1,-2.05E-05,decrease
